text,label
restaurant in the center serving turkish food,inform
is there any other restaurant that serves turkish food,reqalts
is there a restaurant that has british food,reqalts
prices,request
oh where is it,request
no noise,negate
can i have post code,request
noise im looking for a restaurant that serves scottish food,inform
in the centre of town,inform
how about a restaurant in the north part of town that sells french food,reqalts
okay thank you bye,thankyou
ok whats the phone number,request
indian type food,inform
how about cantonese food,reqalts
where is the address,request
and what is the post code,request
im looking for swedish food,inform
im looking for a restaurant that serves asian oriental food in the cheap price ran,inform
cheap restaurant gastropub,inform
im looking for something expensive,inform
uh restaurant,inform
noise ah gastropub food,inform
id like a restaurant in the center with russian food,inform
polynesian,inform
i need one in the cheap price range,inform
what is the are,request
uh another choice,reqalts
could i have the address,request
i want to find a moderately priced restaurant that serves vietna,inform
uh cheap restaurant malaysian food,inform
moderately priced restaurant in the east part of town,inform
can i find an expensive restaurant that serves traditional food,inform
i need a restaurant serving corsica food,inform
how about asian food,reqalts
catalan food,inform
kosher for in the central,inform
do you have any other restaurants,reqalts
im looking for a restaurant that serves unusual food,inform
how about chinese type of food,reqalts
how about canape,reqalts
im looking for a moderately prices restaurant,inform
uh creative food,inform
i would like international food please,inform
serves turkish food,inform
uh im not interested in the type,inform
im looking for a restaurant that serves german food,inform
hi im looking for a restaurant that serves vegetarian food,hello
is there greek greek food in the moderately price range,inform
does it serve,request
mexican food,inform
i am looking for a moderately priced restaurant,inform
it should serve caribbean food,inform
no im looking for gastropub food,negate
cool whats the address,request
id like a cheap italian restaurant,inform
how about an indian restaurant,reqalts
unintelligible food,inform
i want a moderately priced restaurant in the south part of town,inform
moderately priced in east part of town,inform
unintelligible good bye,bye
i want a vietnamese restaurant,inform
im trying to find a cheap restaurant in the east of town,inform
south part,inform
ah whats the price ran,request
dont know,inform
id like to find a restaurant serving french food,inform
im looking for something serving vegetarian food,inform
portuguese food in the south,inform
serving modern european type of food,inform
malaysian,inform
i want chinese food,inform
im looking for an expensive restaurant that serves venetian food,inform
what no,negate
please,null
repeat,repeat
what is the address please,request
im,null
what is a phone number,request
and their phone number please,request
looking for a cheap restaurant that serves steak house food,inform
thats correct gastropub food,affirm
find me an expensive restaurant in the south part of town,inform
id like to find a restaurant in the north part of town serving french food,inform
is there another place,reqalts
im looking for russian food,inform
okay uh spanish food,inform
is there anything,reqalts
i dont care the center part of town,inform
im looking for a cheap restaurant serving pan as,inform
im looking for singaporean food,inform
can i get the address,request
how about a castro pub type of food,reqalts
id like to find a restaurant that serves afghan food,inform
theres no such venue how about gastropub type of food,inform
no im looking for thai food,negate
uh looking for a restaurant in the west part of town that serves canapes food,inform
are there any restaurants that serve english food,reqalts
what kind of food do they have,request
barbecue,inform
in the moderately price,inform
any range is fine,inform
how about south part of town,reqalts
no there is no such venue how about portuguese type of food,reqalts
restaurant in center,inform
im looking for a restaurant in the south part of town that serves,inform
i want to find a moderately priced restaurant that serves fusion food,inform
what is the phone number,request
no gastropub,negate
irish,inform
can i get a address,request
how about turkish type of food,reqalts
uh no preference,negate
is that the only one with indian food,reqalts
restaurant in the east part of town that serves indonesian food,inform
not any more,deny
im looking for a cheap,inform
any kind any thing,inform
im looking for a restaurant in the west part of town and it sh,inform
uh yes an expensive restaurant,affirm
looking for a moderately priced restaurant in the east part of town,inform
area of venue,request
moderately priced restaurant turkish food,inform
im looking for a restaurant that serves japanese food,inform
international type of food,inform
a restaurant thats serving international food,inform
what about center area,reqalts
lebanese restaurant in the west part of town,inform
expensive restaurant that serves lebanese food,inform
i need a restaurant,inform
okay i dont care about price range,inform
korean food expensive,inform
and the price range,request
hi im looking for a restaurant that serves irish food,hello
re,null
in the west,inform
im looking for moderately priced in the north part of town,inform
im looking for a restaurant in the north part of town serving kosher food,inform
any kind,inform
expensive european,inform
malaysian food,inform
okay is there any portuguese food,reqalts
chinese type of food,inform
moderately priced food,inform
of the venue,null
cheap restaurant serving chinese food,inform
a cheap restaurant that serves basque food,inform
find me an expensive restaurant,inform
ah yes im looking for persian food though,affirm
and the phone number again,request
i want to find a restaurant in the west part of town,inform
im looking for a moderately priced restaurant in the,inform
restaurant in the east part of town international food,inform
uh how about north american,reqalts
the price range,request
okay thank you goodbye,thankyou
im looking for a moderately priced restaurant that serves international,inform
could you give me the phone number and post code,request
im looking for a moderate priced restaurant in the south part of town,inform
west side,inform
i am looking for an expensive restaurant that serves swedish food,inform
what do you recommend,null
im looking for a moderately priced restaurant that serves spanish food,inform
uh im looking for a cheap restaurant in the north part of town,inform
i need it in the north part of town,inform
just give me a cheap restaurant,inform
the turkiesh,inform
im looking for a restaurant in the west part of town that serves danish food,inform
and what type of food is that,request
okay can i,null
european food expensive restaurant,inform
im looking for uh restaurant serving caribbean food,inform
after,null
id like,null
im looking for an expensive restaurant that serves european,inform
canape,inform
uh could you repeat the phone number,request
and,null
id like a barbecue restaurant,inform
i need a restaurant serving af,inform
uh cheap moderate,inform
a expensive restaurant serving japanese food,inform
i want brazilian food,inform
uh any type of food,inform
a restaurant in the center of town,inform
area train,request
do they serve unusual food,confirm
i want to find an expensive restaurant that serves vegetarian food,inform
uh okay how about french food,reqalts
im looking for a restaurant in the west part of town that serves halo food,inform
how about italian food in the west of town,reqalts
what is their address and telephone number,request
and the postcode,request
unintelligible part of town,request
traditional food,inform
um do not care,inform
im looking for a restaurant in the center part of town that serves unusual food,inform
im looking for a restaurant in the south part of town that serves christmas food,inform
laughing hello,hello
ostro asian,inform
un unusual food,inform
uh how about chinese food,reqalts
id like to find a restaurant in any area serving mediterranean food,inform
what food is available in this area,request
it doesnt matter i need the north part of town,inform
what about australian asian food,reqalts
restaurant in any area,inform
is there one in the cheap price range,inform
what is their address and phone number,request
im looking for an expensive restaurant that serves korean,inform
uh could i have the phone number,request
id like to find a cheap restaurant in the west part of town,inform
want indian food,inform
im looking for a restaurant in the east part of town serving catalan food,inform
thank you good bye crosstalk,bye
south part of town persian food,inform
where is one,request
uh north,inform
world food,inform
thank you and goodbye,thankyou
east,inform
okay how about any part of town,reqalts
im looking for a restaurant in any area that serves cantonese food,inform
nt care,null
north american restaurant expensive,inform
how bout asian,reqalts
i would like a cheap,inform
uh yes i would like a restaurant in the center and it should serve jamaica,affirm
a moderately priced fusion food,inform
i need the nor,null
yeah im looking for a moderately priced restaurant,affirm
im looking for a restaurant in the south part of town that,inform
looking for a restaurant in any area that serves mediterranean,inform
okay let me have that address,request
whats the phone number and address,request
moderately priced in the west,inform
cheap restaurant serving unintellgible food,inform
and address,request
old,null
what price range,request
looking for thai food,inform
id like a cheap restaurant that serves steakhouse,inform
id like an expensive restaurant in the east part of town,inform
is there one in the west area,inform
uh yes iam looking for a british type of food restaurant,affirm
sure how about asian food,reqalts
looking for a restaurant in the center that sales creative food,inform
center area,inform
im looking for a restaurant serving vietnamese food,inform
i would like to find a cheap restaurant,inform
could i have the phone number please,request
how bout indian food,reqalts
yeah i need um um m,affirm
is there another restaurant that serves portuguese food,reqalts
uh yes im looking for a restaurant that serves afghan food,affirm
tell me the phone number,request
thank you and price range,thankyou
im looking for an expensive restaurant with venetian food,inform
restaurant that serves can canapes food,inform
would like british food,inform
i need a restaurant in the west part of town that serves european food,inform
im looking for a restaurant serving lebanese food,inform
i want a restaurant in the west part of town that serves jamaican,inform
i want a restaurant that is cheap and,inform
i need a cheap restaurant serving italian food,inform
im looking an expensive dr expensive restaurant that serves canapes food,inform
well what about chinese food,inform
how about gastropub type food,reqalts
unintelligible i dont care,inform
asian restaurant,inform
no air tran good,negate
okay might i have the address,request
looking for something cheap on the east part of town,inform
carrier,null
caribbean,inform
cheap restaurant in west part of town,inform
find me italian food,inform
how about the,null
eritrean food,inform
and the food type,inform
what about asian food,inform
thanks good bye,bye
id like a restaurant in the center that serves danish food,inform
in a moderate price range,inform
east of town,inform
looking for a japanese restaurant in the center,inform
id like a restaurant in the north part of town serving indian food,inform
alright what is the address,request
i want an expensive restaurant,inform
any spanish,inform
and anything else,reqalts
for a,null
and postcode,request
nosie,null
restaurant in west part of town serving corsica food,inform
i want lebanese food,inform
north part of town turkish food,inform
noise im looking for a moderately priced restaurant,inform
i want to find a restaurant in the west part of town that serves vietnamese food,inform
i know thank you goodbye,thankyou
ok i want vietnamese,inform
address post code,request
i need the phone number and post code,request
im looking for moderately priced restaurant that serves,inform
im looking for an expensive restaurant that serves belgium food,inform
i want to find a cheap restaurant in the south part of town,inform
is there anything in the cheap price range,inform
i want a different res,reqalts
food of the venue,request
restaurant in the west part of town that serves,inform
cheap restaurant in the north part of town,inform
north part,inform
um im trying to find a restaurant in the unintelligible of town,inform
breath thank you very much goodbye,thankyou
and the phone number okay,request
im looking for a moderately priced restaurant and it should be in the north of town,inform
tv_noise it doesnt matter,inform
expensive restaurant serves,inform
doesnt it does not matter,inform
im looking for a restaurant in any area that,inform
what about australian asian,reqalts
serve hello food,hello
give me the phone number,request
yes danish food,affirm
i changed my mind,null
is there greek food,inform
expensive restaurant expensive restaurant east,inform
knocking,null
expensive noise,inform
how about thai food thats expensive,reqalts
im sorry im looking for a moderate priced restaurant,inform
okay can i have the address and the phone number please,request
airatarin,inform
im looking for an expensive restaurant and it should,inform
is there a restaurant in the north part of town that serves indian food,reqalts
asian food in the north part of town,inform
i need a place in the centre of town that serves mexican food,inform
whats the area,request
indonesian food,inform
no catalan food,negate
it serves turkish food,inform
okay how about an expensive,reqalts
and the type of food at gourmet burger kitchen,request
okay and whats the addre,request
how about chinese,reqalts
fusion food,inform
moderate moderate moderate moderate,inform
in the east part of town that serves spanish food,inform
how bout asian oriental type of food,reqalts
expen,null
how about vietnamese,reqalts
moderate restaurant east part of town,inform
whats the ph,null
im looking for a modreately,inform
looking for african food in the center of town,inform
uh can i find a restaurant with asian oriental food,inform
i want to find,null
yea the area,affirm
im looking for venison food cross talk,inform
whats the address and post code,request
address phone number and post code,request
whats another one,reqalts
what is the address noise,request
modern european,inform
range please,null
breath curry prince address,request
how bout asian oriental,inform
moderately price,inform
looking for something moderately priced on the east side of town,inform
back,repeat
may i get the post code,request
fuck the missing sock,inform
cheap restaurant welsh food,inform
i want a restaurant in the south part of town,inform
is there another one,reqalts
can i have the phone number and the type of food,request
what type of food do they ser,request
the,null
a restaurant in the north part of town,inform
if there is no such venue how about vietnamese type of food,inform
japanese,inform
can i have a moderately priced restaurant on this side of town,inform
spanish food in west area,inform
and what area is that in,request
im looking for a cheap restaurant in the north of town,inform
ah could you give me the address,request
mediterranean,inform
if there is no such venue how about spanish type of food,inform
alright whats the address,request
what european food,inform
gastro pub food,inform
what about moderate price range,reqalts
what is the phone number and addre,request
mexican,inform
can i get turkish food,inform
looking for romanian food in the center of town,inform
could i have the restaurant that serves asian oriental food,inform
and type of food,request
ok thanks goodbye,thankyou
okay good whats the address for that one,request
can i get the address and area of the venue,request
their phone number,request
you said expensive,inform
hello im looking for an expensive restaurant,hello
serving modern european food,inform
im looking for restaurants in the east part of town,inform
gastro pub,inform
how about thai,reqalts
can i have the price range,request
breath can i get a restaurant serving chinese food,inform
a moderately priced restaurant in the north part of town,inform
i want italian food,inform
it deosnt matter,inform
afghan noise,inform
type of food do they serve,request
gastropub type food noise,inform
moderate price restaurant,inform
can i have a british restaurant,inform
expensive restaurant in the east of town,inform
a restaurant in the south part of town serving italian food,inform
moderately priced restaurant in east part,inform
im looking for a restaurant in the north part of town serving lebanese food,inform
i need the address phone number and price range,request
may i have a list of venues in the west part of town,inform
um whats the address and post code,request
looking for a restaurant in the north part of the town that serves british food,inform
im looking for lebanese food,inform
center town,inform
i need a cheap restaurant in the west part of town,inform
can i have a restaurant in the north,inform
im looking for a moderately priced restaurant with catalan food,inform
no that is not unintelligible italian type of food,negate
find me a portuguese restaurant,inform
yes south part of town,affirm
gonville and caius college,null
looking for a cheap restaurant in the south part of town,inform
in the east,inform
yeah im looking for a cheap restaurant,affirm
i want to know the address,request
id like to know the address phone number and post code,request
i would like a african restaurant in the center of town,inform
in appleton wiscon,null
what kind of food,request
very good thank you bye bye,thankyou
vegetarian food,inform
uh yes im looking for a cheap restaurant in the west part of town,affirm
can i please have their phone number,request
could i have their phone number as well,request
im looking for a moderately priced restaurant that serves labenese food,inform
addre,request
in cheap restaurant,inform
im looking for a restaurant that serves gastropub food any price range,inform
west part of town basque food,inform
itailian,inform
caribbean food,inform
cheap restaurant gastropub food,inform
and finally the post code,request
breath im looking for a restaurant in the east part of tow,inform
bistro food,inform
perfect,affirm
er do they serve eritrean food,confirm
middle,inform
im looking for a restaurant in the west part of town that serves moroccan food,inform
no im looking for asian oriental,negate
expensive restaurant that serves afghan food,inform
address price range,request
and may i have the post code,request
uh how about italian food,reqalts
i would like traditional food in the south part of town,inform
i dont want pizza,null
thats fine give me the address,request
i am looking for kitalian food,inform
hi i am looking for a moderately priced restaurant in the west,hello
moderately priced spanish restaurant,inform
id like a moderately priced restaurant in the north part of town,inform
a cheap restaurant serving mexican food,inform
moderately priced in the west part of town,inform
i can have the address the phone number and the post code of the,request
austrian food,inform
im looking for mediterranean food,inform
yes in the moderately priced,affirm
may i have the address and the phone number,request
no im looking for one that serves vietnamese food,negate
see you good bye,bye
popular dish,request
phone number and pri,request
how bout che italian food,inform
and for good luck what is the post code,request
and whats their,null
system im looking for expensive restaurant,inform
irish fdod,inform
im looking for moroccan food,inform
find gastro pub type food,inform
a restaurant serving thai food,inform
and whats the phone number,request
im looking for a restaurant in the west park of town that serves australian food,inform
breath can you find me danish restaurant,inform
uh yes can i find an expensive restaurant that serves italian food,affirm
whats their price range,request
im looking for a restaurant in the north part of town that serves european food,inform
can i can i have the address the phone number,request
i need a restaurant serving modern european food,inform
ya im looking for a restaurant serving persian food,inform
no not noise,negate
thai type food,inform
how about portugeuse food,reqalts
lebanese damn it just listen to me,inform
thank,thankyou
i would like to find a moderately priced restaurant in the north part of town,inform
noise breath whats their phone number,request
can i have the address and the post code please,request
the south part of town please,inform
irish food noise,inform
how about korean type food,reqalts
food,inform
duration,null
i dont care can i try again,inform
what about the other restaurant,inform
cheap restaurant that serves,inform
okay and uh the phone number,request
uh can i get the post code and phone number,request
well i dont care about the price range,inform
right that serves italian food,affirm
is there one serving,null
vegetarian,inform
im looking for a cheap restaurant serving modern european type of food,inform
i want to find a restaurant moderately priced in the south part of town,inform
i want a restaurant that serves,inform
austrian,inform
expensive restaurant,inform
what is the address phone number and the price range,request
can i have the area of the venue,request
asian,inform
i want a cheap restaurant in the north part of town,inform
address phone number,request
what asian oriental type of food,inform
im looking for a cheap restaurant in east part of town,inform
i want a restaurant that serves creative food,inform
can i have the address please,request
canope food,inform
um surprise me,inform
price range,request
what about asian oriental food,reqalts
could you repeat that,repeat
im looking for a eritrean restaurant in the center of town,inform
whats the address of royal spice,request
breath correct,affirm
do they serve cuban,confirm
im looking for a restaurant in the east part of town that serves canapes,inform
ts the phone number,request
id like a expensive restaurant in the south part of town,inform
looking for a restaurant that serves corsica food in any area,inform
what is the address of prezzo,request
what is the type of food,request
im looking for a restaurant in the east part of town that serves spanish food,inform
okay good bye,bye
id like a cheap restaurant in the north part of town,inform
im looking for a russian food,inform
id like a cheap restaurant in the west part of town,inform
hi im looking for a moderately priced restaurant in the west part of town,hello
hi looking for a moderately priced restaurant,hello
okay may i get the address,request
and whats the post code,request
im l,null
i would like a cheap restaurant in the south part of town,inform
i am looking for a cheap restaurant in the east part of town,inform
im looking for russian food in the center of town,inform
moderately priced restaurants,inform
unitelligible food,inform
expensive restaurant serving portuguese food,inform
no i said irish,negate
looking for an expensive restaurant that serves,inform
post,null
i want to find a restaurant in the west part of,inform
i need a vietnamese restaurant,inform
i need a restaurant that serves african food,inform
i am looking for a moderately priced restaurant in the north,inform
what is the address phone number and type of food,request
okay well thank you good bye,bye
im looking for a restaurant in the center that serves caribbean food,inform
i would like thai food,inform
cheap italian food,inform
okay just pick one for me then,ack
restaurant in the west part of town that serves cuban food,inform
it should serve belgian food,inform
serves cheap,inform
could i have the address and price range please,request
is there an expensive,inform
im looking for a cheap restaurant that serves jamaican food,inform
i need a moderately priced restaurant in the west part of town,inform
i am looking for a moderately priced restaurant that serves russian food,inform
can i have european food,inform
that serves swiss food,inform
im looking for a restaurant that serves seafood,inform
cut it thank you good bye,bye
how about an expensive restaurant,reqalts
yes serving cuban food,affirm
yes cheap spanish restaurant,affirm
expensive east part of town,inform
uh have,null
what is their price range,request
may i have the address pleas,request
dont,null
whats the phone number of burger kitchen,request
im moderate priced restaurant in the north part of town,inform
find me a cheap vietnamese restaurant,inform
just a moment,null
moderately priced restaurant serving moroccan food,inform
i would like malaysian food in the center part of,inform
and what part of town is it in,request
swedish,inform
im looking for hungarian food in the north of town,inform
what is the food type,request
post code,request
i need the address and phone number,request
im looking for moderate priced restaurant in the west,inform
i want to find an expensive restaurant that,inform
id like to find an expensive restaurant in the east side of town,inform
a cheap restaurant east part of town,inform
uh phone number,request
cheap price range,inform
im looking for a restaurant that serves romanian food,inform
cheap food in the east part of town,inform
uh yes that serves mediterranean food,affirm
im looking for something cheap,inform
im looking for a cheap restaurant that serves swedish food,inform
how about asian oriental type of foo,reqalts
restaurant in the south,inform
okay and ah wheres it located,request
im looking for a restaurant in the east part of town and it should serve greek food,inform
i would like to find a cheap restaurant in the south part of town,inform
um i dont care i just want traditional food,inform
can i have its phone number,request
i would like an expensive restaurant that serves,inform
im looking for a restaurant in the east part of town serving japanese food,inform
okay whats the address,request
post code of the venue,request
the north part,inform
i need to find a french restaurant,inform
find restaurant in north part of town serving asian food,inform
i want to find an expensive restaurant that serves hungarian food,inform
okay what is the address and phone number,request
can i get the phone number,request
moderate european,inform
i want asian oriental food,inform
uh i want cantonese food,inform
i wanted moderately priced,inform
noise what is the area,request
cant repeat,repeat
and where is it,request
i need the address,request
serves,null
whats the address and area,request
what asian oriental food,inform
find me a restaurant in the center of town,inform
im looking for korean food,inform
tha thai,inform
breath i dont care,inform
breath no malaysian food,negate
im looking for a cheap restaurant in west part of town,inform
yes a moderately priced restaurant,affirm
do you have any asian oriental food,inform
what about a restaurant that serves chinese food,reqalts
and what is the price range,request
pan asian food,inform
how about international type of food,reqalts
what area of town are they located,request
is there a restaurant serving turkish food,reqalts
uh yes international food please,affirm
yes id like to find a cheap restaurant in the north part of town,affirm
may i have an expensive restaurant,inform
im looking for a restaurant in the north part of town serving italian food,inform
um thank you good bye,thankyou
i want to find a rest,inform
what ever,inform
can i get the address and phone number,request
thai food,inform
what is the address and phone number worth,request
expensive restaurant in the south,inform
yea im looking for an expensive restaurant in the south part of town,inform
thank you can i have the address phone number,request
find moderately priced restaurant in the west part of town,inform
british food north part of town,inform
i want the address and ph,request
im looking for a restaurant in the center of town that serves danish food,inform
i am looking for a moderately priced restaurant in the west part o,inform
okay can i have the address phone number and the post code of the restaurant,request
what about gastropub,reqalts
dont matter,inform
oh boy,null
can i find a restaurant in the south that is moderately priced,inform
could i have the address and phone number of the venue,request
im looking for a restaurant in the west part of town that serves canape food,inform
tv_noise no,negate
and the type of food they serve,request
do they serve chinese food,confirm
looking for a restaurant in the north part of town and it should serve korean food,inform
french food,inform
the south part of town,inform
what about chinese type food,reqalts
their address,request
uh yeah im looking for a restaurant in the south part of town and that serves kosher food,affirm
serving jamaican food,inform
i want christmas food,inform
okay what about another restaurant,reqalts
what is the phone number and post code of the venue,request
want a caribbean restaurant thats moderately priced,inform
what about the center of town,reqalts
im looking for a restaurant in the north part of town serving in,inform
scandinavian,inform
how about french food,reqalts
good thank you good bye,bye
im looking for a restaurant that serves traditional food,inform
i am looking for hungarian food,inform
what price range is this venue,request
i need a moderately priced restaurant serving fusion food,inform
any restaurants,inform
address phone number price range,request
could i have the uh address and post code please,request
im looking for a cheap restaurant and it should be in north part of town,inform
i want a restaurant in the north part of town that serves french food,inform
a post code,request
im looking for a restaurant in the west part of town that serves italian food,inform
steak house,inform
how about caribbean food,reqalts
okay and what area,request
bye,bye
looking for a restaurant in any area,inform
no im looking for a moderately priced restaurant that,negate
im looking for a restaurant in the west part of town with,inform
spanish food,inform
noise looking for an expensive restaurant,inform
can i get a phone number,request
could i get the phone number and,request
malyasian,inform
give me address and phone number,request
is it in the east part of town,confirm
okay thats all thank you good bye,thankyou
the address and phone number,request
welch food,inform
what is the pri what is the telephone number,request
im looking for a restaurant that serves polynesian food,inform
i want the address phone number and area,request
oh i need to be in the north,inform
crossover,inform
im looking for a moderately priced resturant in the east part of town,inform
thanks bye bye,thankyou
telephone number,request
cross talk how about gastro pub,reqalts
chinses,inform
alright can i have the address,request
cheap restaurant,inform
i want moderately priced restaurant it should be in the south part of town,inform
im looking for a restaurant that serves danish food,inform
i want a restaurant in the north,inform
indian restaurant,inform
i want to find a turkish food,inform
address phone number postcode,request
okay and um,null
food an,inform
hi im looking for a moderately priced restaurant in the south part of town,hello
do you have another,reqalts
i am looking for a modern european food,inform
okay is there,null
um is that moderately priced,confirm
is it portuguese food,confirm
english please,inform
yea thank you good bye,affirm
i want a moderately priced restaurant in the north part of town,inform
i got to find a cheap restaurant that serves mexican food,inform
alright,null
can you repeat the address please,request
good whats the address,request
uh vietnamese,inform
steak house food noise steak house food,inform
is there a restaurant that serves gastropub food,reqalts
im looking for an ex,inform
i want to find a restaurant that serves vietnamese,inform
okay can i get their phone number,request
could i have a restaurant that serves thai food,inform
how about italian food,reqalts
how about chinese restaurants,reqalts
yeah,affirm
i am looking for modern european food,inform
is there one with thai food,inform
what about modern european food,inform
i wanted an expensive restaurant,inform
i want a cheap restaurant that serves cuban food,inform
um portuguese food,inform
is there a restaurant serving british food,reqalts
restaurant in south part of town serves,inform
uh yes can i get the address,affirm
uh yes im looking for malaysian food,affirm
breath okay uh thats great how bout the address,request
cheap restaurant in the south part of town,inform
singapore food,inform
im looking for one that serves asian oriental food,inform
cheap restaurant south part of town,inform
yea im looking for a restaurant that serves basque food,inform
may i get the phone number,request
hello chinese type of food,inform
thank you bye thank you bye,thankyou
im looking for a korean restaurant in the expensive price range,inform
the indian food,inform
system,null
can i have the address of that,request
im looking for a restaurant that serves thai food and i dont care about the price,inform
and uh their post code,request
thank you good bye no thank you good bye,negate
is there another restaurant in the moderately price range in the east part of town,reqalts
vietnamese food in any area,inform
in the center of town,inform
could i have a moderately priced restaurant that serves thai food please,inform
im looking for italian food though,inform
looking for a moderately priced restaurant that serves british food,inform
opean,null
uh i want the address of the or the address of the mediterranean food part,request
postal code,request
start over,restart
can i get the address phone number and area,request
i want a korean restaurant,inform
okay ah how bout portuguese,inform
what about,null
i want to find a restaurant in the we,inform
find a cheap restaurant,inform
breath hi im looking for a danish food,hello
doesnt matter i dont care,inform
does it serve chinese food,confirm
and moderately priced,inform
um whats the phone number,request
hi im looking for an expensive restaurant in south part of town,hello
i want an italian restaurant,inform
turkey food,inform
no not indian scandinavian food,deny
i want expensive food in the east part of town,inform
that serves takes out food,inform
moderately priced restaurant in the north part of town,inform
iam looking for a restaurant in the center,inform
both,null
give me the address and phone number,request
i am looking for a cheap restaurant in the north part of town,inform
could i have its phone number,request
i need to find one in the south part of town,inform
a chinese,inform
thats fine whats the address,request
spanish restaurant in the south part of town,inform
city center,inform
what area is it in,request
im looking for a restaurant that serves vietnamese food,inform
i want a turkish restaurant in the center part of town,inform
what food is available,request
i need to find a restaurant in the center and it should serve irish food,inform
vietnamese in the center part of town,inform
no indian,negate
i would like to find a cheap restaurant in the west part of t,inform
im looking for a restaurant in the center serving,inform
what about korean,reqalts
id like an expensive thai restaurant,inform
that serves,null
thank you thank you,thankyou
i need to find a restaurant in the west part of town,inform
how about one that serves portuguese food,reqalts
okay and ah can i get their phone number please,request
and can you tell me the post code,request
how about mediterranean,reqalts
can i get address,request
moderately priced restaurant in,inform
medium,null
the west side,inform
may i have the address,request
a restaurant in the west part of town should serve crossover food,inform
uh anything else,reqalts
yes in the south part of town,affirm
im looking for a moderately priced restaurant serving creative food,inform
im looking for a restaurant serving polish food,inform
what about persian food,reqalts
im looking for a restaurant with irish food,inform
may i have the address and the type of food,request
i want to find an expensive restaurant on the east part of town,inform
noise i am looking for a moderately priced restaurant unintelligible,inform
im looking for a restaurant that serves scandinavian food,inform
kay can i have the address phone number and the area,request
looking for a moderately priced creative food,inform
im looking yes a restaurant in the east of town,affirm
do you have the phone number of the address,request
how about british restaurants,reqalts
looking for a cheap restaurant serving portuguese food,inform
ah how bout an expensive one,reqalts
no something else,negate
east noise,inform
a spanish restaurant in the center,inform
the post code,request
thank you goodb,thankyou
im looking for expensive restaurants that serve mediterranean food,inform
i dont want vietnamese food,deny
restaurant in the north part of town that serves turkish food,inform
is there an expensive restaurant serving thai food,inform
can i get the address phone number and post code,request
central,inform
im looking for pollynasian food,inform
im looking for an expensive restaurant in the east part of t,inform
and what is the phone number,request
noise can you repeat the post code please,request
show me the next,null
it doesnt matter,inform
im looking for a cheap restaurant serving kosher food,inform
yes i dont care about the price range,inform
expensive french food,inform
im looking for corsica food,inform
that doesnt matter,inform
uh okay how about the address,request
does it serve halal food,confirm
i want to find a restaurant that serves french food,inform
okay could i have the phone number and post code,request
doesnt matter west part of town,inform
whats the address for moderately priced restaurants in the south part of town,request
indian food west part of town,inform
what is one of them,null
and whats the phone number for that,request
part of town and it serves mediterranean food,inform
hi im looking for a restaurant that servers,hello
gastropub moderate,inform
yes that serves corsica food,affirm
okay and whats the phone number,request
whats the,null
what is the signature dish,request
im looking for an expensive restaurant in the east part,inform
what about the center area,inform
im looking for a turkish restaurant in the east part of town,inform
what is the address of the,request
i am looking for sweedish food,inform
right,affirm
moderate price,inform
fast food,inform
not,negate
can i have the address and phone number of the venue,request
how about a moderately priced restaurant that serves spanish,reqalts
im looking for a restaurant it should serve vietnamese food,inform
what is prezzos address,request
whats the address and the phone number,request
id like a restaurant that serves gastropub food,inform
im looking for scandinavian food,inform
how about international,reqalts
okay whats their address,request
no lebanese how do you say it,negate
how about european type of food,reqalts
what food does it serve,request
it should serve french food,inform
expensive korean food,inform
how about gastro type,reqalts
no air tran food,negate
find gastropub,inform
id like a restaurant in the north part of town that serves cross over food,inform
um dont care,inform
noise thank you good bye,thankyou
id like to find a cheap restaurant serving mexican,inform
moroccon,inform
okay whats the post code,request
lebanese food in the center of town,inform
im looking for a restaurant in the center serving russian food,inform
im looking for a restaurant that serves corsica food,inform
no thai,negate
uh no im looking for italian food,negate
where is the address and phone number,request
um in north,inform
could i get the phone number and post code,request
im looking for a restaurant in the south part of town serve international food,inform
venetian food,inform
uh im looking for an expensive restaurant in the east part of town,inform
id like to know the phone number,request
phone number and price range,request
im looking for an expensive restaurant and it should be the east part of town,inform
i want an irish restaurant thats expensive,inform
okay and h can i get the address,request
im looking for a restaurant that serves modern european food,inform
im looking for an expensive restaurant that serves french food,inform
yes im looking for an expensive restaurant and it should serve,affirm
city centre,inform
whats a cheap restaurant in the west,inform
i dont care about the price range,inform
im looking for a restaurant in any area and it should serve turkish,inform
whats the unintelligible,null
i dont care moderate price,inform
cheap in the west part of town,inform
i want a restaurant serving greek food,inform
is there a restaurant,reqalts
um im looking for a restaurant serving thai food,inform
im looking for a restaurant in the north part of town serving international food,inform
what about modern european,inform
vietnamese anywhere,inform
how european,inform
another one,reqalts
singapore,inform
do you have a phone number,request
what was,null
could you repeat the phone number,request
north east,inform
what type of food is it,request
no italian food,negate
breath european,inform
im looking for a restaurant in any area that serves kor,inform
um it doesnt matter its for a cheap restaurant,inform
korean food in the north part of town,inform
turkish food any area,inform
i need,null
next,reqalts
looking for a moderately priced restaurant in the south part of,inform
change that to chinese food,inform
basque food,inform
what about portuguese,reqalts
i want it in the north part of town,inform
i need a cheap restaurant,inform
any time,inform
i want a restaurant in the north part of town that serves kosher,inform
id like a restaurant in south part of town that serves japanese,inform
how about portuguese good,reqalts
telephone,request
i want a moderately priced restaurant that serves mediterranean food,inform
is there one that serves indian food,inform
does it serve swedish serve,confirm
that serves unintelligible,null
