text,label
okay may i have the address and phone number,request
okay might i have the address,request
okay moderate price range,inform
okay moderate price range gastropub,inform
okay phone number,request
okay please give me the phone number,request
okay show me the address,request
okay show me the least,ack
okay start over,restart
okay thank,thankyou
okay thank you,thankyou
okay thank you and good bye,bye
okay thank you and goodbye,thankyou
okay thank you bye,thankyou
okay thank you good bye,thankyou
okay thank you goodbye,thankyou
okay thank you very much and good bye,bye
okay that will be all thank you and good bye,thankyou
okay thats all,bye
okay thats all thank you good bye,thankyou
okay the address,request
okay then any,inform
okay then any part of town,inform
okay uh,ack
okay uh can i,ack
okay uh forget that then can i get a restaurant serving italian food,inform
okay uh how about a bristish,reqalts
okay uh how bout british food,inform
okay uh how bout turkish,inform
okay uh spanish food,inform
okay uh thank you and good bye,thankyou
okay uh thank you and goodbye,thankyou
okay uh what about the other,null
okay um,ack
okay um can i have the other,null
okay um chinese then,inform
okay um thank you good bye,thankyou
okay um thatll do it thank you and goodbye,thankyou
okay um well how bout portuguese,inform
okay um whats the price range,request
okay well any price range at all,inform
okay well thank you good bye,bye
okay what about a a modern european,reqalts
okay what about another restaurant,reqalts
okay what about european,reqalts
okay what about modern european food,reqalts
okay what about north american food,reqalts
okay what about the post code,request
okay what about turkish foo,reqalts
okay what is the addre,request
okay what is the address,request
okay what is the address and phone number,request
okay what is the phone number,request
okay what is the phone number and area of the venue,request
okay what is their address,request
okay what kind of food,request
okay what type of food do they serve,request
okay what type of food is that,request
okay what was the first one,null
okay what was the name,request
okay what were the prices for the other restaurant,request
okay whats its address,request
okay whats the address,request
okay whats the address for that,request
okay whats the address phone number and area,request
okay whats the phone number,request
okay whats the post code,request
okay whats the price range,request
okay whats their address,request
old,null
on north,inform
on the rest and the,null
on the south part of town,inform
ooh thank you good bye,bye
opean,null
or,null
oriental,inform
oriental food,inform
ostro asian,inform
other,reqalts
pan,null
pan asian,inform
pan asian food,inform
part of town,request
part of town and it serves mediterranean food,inform
part of town is it in,request
part of town that serves asian food,inform
part of town that serves chinese food,inform
part of town the address and postal code please,request
peking restaurant,inform
perfect,affirm
perfect may i have the address,request
persian,inform
persian food,inform
persian restaurant in the north part of town,inform
phone,request
phone number,request
phone number <noise>,request
phone number address,request
phone number again,request
phone number and address,request
phone number and area,request
phone number and food,request
phone number and post code,request
phone number and pri,request
phone number and price range,request
phone number and type of food,request
phone number area,request
phone number phone number,request
phone number please,request
phone number to that,request
pizza,null
place that serves portuguese food,inform
please,null
please let me have the address,request
please repeat,repeat
po post code,request
polish,inform
polish food,inform
polynesia food,inform
polynesian,inform
polynesian food,inform
polynesian food east of town,inform
polynesian food in the south part of town,inform
popular,null
popular dish,request
portugese,inform
portugeuse,inform
portugeuse food,inform
portuguese,inform
portuguese food,inform
portuguese food <noise>,inform
portuguese food any price,inform
portuguese food in the south,inform
portuguese food in the south part of town,inform
portuguese food instead,inform
portuguese type of food,inform
post,null
post code,request
post code of the venue,request
post number,request
post the phone number,request
postal code,request
postcode,request
previews,null
prezzo,inform
price,request
price does not matter,inform
price over food west part of town,inform
price range,request
price range address phone number,request
priced,null
prices,request
prise me,null
probably an address,request
pub,inform
pub or british type of food,inform
range,null
range please,null
range that serves cana,null
re,null
repeat,repeat
repeat that,repeat
reset,restart
restaraunt serving fusion food,inform
restauarant south part of town vanessa food,inform
restaurant,inform
restaurant and it should be,inform
restaurant and it should serve steak house food,inform
restaurant any area japanese food,inform
restaurant any area kosher food,inform
restaurant center serves spanish food,inform
restaurant center spanish food,inform
restaurant east,inform
restaurant in any area,inform
restaurant in any area international food,inform
restaurant in any area thats,inform
restaurant in center,inform
restaurant in central,inform
restaurant in north part of town,inform
restaurant in south part of town serves,inform
restaurant in the center,inform
restaurant in the center serving persian food,inform
restaurant in the center serving turkish food,inform
restaurant in the east part of town,inform
restaurant in the east part of town international food,inform
restaurant in the east part of town japanese,inform
restaurant in the east part of town serving basque food,inform
restaurant in the east part of town that serves indonesian food,inform
restaurant in the east side of town,inform
restaurant in the north,inform
restaurant in the north part of,inform
restaurant in the north part of town,inform
restaurant in the north part of town serv,inform
restaurant in the north part of town that serves,inform
restaurant in the north part of town that serves french,inform
restaurant in the north part of town that serves hungarian food,inform
restaurant in the north part of town that serves turkish food,inform
restaurant in the south,inform
restaurant in the south part of town,inform
restaurant in the south part of town caribbean food,inform
restaurant in the south part of town serving turkish food,inform
restaurant in the south part of town that serves indian food,inform
restaurant in the south part of town that serves mexican food,inform
restaurant in the west part of town,inform
restaurant in the west part of town serving barbecue,inform
restaurant in the west part of town serving moroccan food,inform
restaurant in the west part of town that serves,inform
restaurant in the west part of town that serves airitran food,inform
restaurant in the west part of town that serves ca,inform
restaurant in the west part of town that serves cuban food,inform
restaurant in west part of town,inform
restaurant in west part of town serving corsica food,inform
restaurant indian restaurant,inform
restaurant moderate price,inform
restaurant north,inform
restaurant north part of town,inform
restaurant north part of town fast food,inform
restaurant north part of town seafood,inform
restaurant serving english food,inform
restaurant serving spanish food,inform
restaurant south,inform
restaurant south part of town,inform
restaurant south part of town christmas food,inform
restaurant south part of town english food,inform
restaurant south part of town international food,inform
restaurant that serves can canapes food,inform
restaurant that serves korean food,inform
restaurant the serves english food,inform
restaurant there,inform
restaurant two two phone number,request
restaurant west,inform
restaurant west part of town,inform
restaurant west part of town japanese food,inform
restaurant with african food,inform
restaurant with corsica food,inform
restaurant with scandin,inform
restaurants,inform
right,affirm
right east part of town,affirm
right in the south part of town,affirm
right in the south side of town though,affirm
right on good bye peace,affirm
right that serves italian food,affirm
ring,null
ringing i need a moderately priced restaurant,inform
romanian,inform
romanian food,inform
romanian food in the center,inform
russian,inform
russian food,inform
s,null
s e a f o o d,inform
s the address,request
say thank you good bye,thankyou
scandanavian,inform
scandinavian,inform
scandinavian food,inform
scottish,inform
scottish food,inform
sea,null
sea food,inform
sea food restaurant,inform
seafood,inform
see phone number and address,request
see the address,request
see you good bye,bye
see you goodbye,bye
sells english food,inform
serve,null
serve hello food,hello
serve kosher food,inform
serve persian food,inform
serves,null
serves british food,inform
serves cheap,inform
serves halal food,inform
serves lebanese,inform
serves lebanese food,inform
serves turkish food,inform
serves what,request
serving,null
serving asian oriental,inform
serving austrian food,inform
serving barbecue food,inform
serving catalan food,inform
serving christmas food,inform
serving cuban food,inform
serving european food,inform
serving in,null
serving international food,inform
serving jamaican food,inform
serving lebanese food,inform
serving mediterranean food,inform
serving mexican food,inform
serving modern european food,inform
serving modern european type of food,inform
serving portuguese food,inform
serving romania food,inform
serving turkish food,inform
shit served swiss food,inform
show me the next,null
sigh,null
signapore,inform
signaporian,inform
signature dish,request
singapore,inform
singapore food,inform
singaporean,inform
singaporean food,inform
so,null
so i dont care whats the address,inform
something catalan food,inform
something cheap,inform
something else,reqalts
something in the north part of town serving chinese food,inform
something moderately priced,inform
something serving swiss food,inform
sorry,null
sorry about my mistakes thank you good bye,thankyou
sounds good whats the address,request
south,inform
south <noise>,inform
south area,inform
south bart,inform
south expensive,inform
south of south of town,inform
south of the town,inform
south of town,inform
south part,inform
south part of town,inform
south part of town italian food,inform
south part of town persian food,inform
south part of town please,inform
south part of town south,inform
south side,inform
south side of town,inform
south south,inform
south town,inform
spanish,inform
spanish food,inform
spanish food any area,inform
spanish food anywhere any area,inform
spanish food in any area,inform
spanish food in west area,inform
spanish food west part of town,inform
spanish restaurant,inform
spanish restaurant in the south part of town,inform
spanish spanish food spanish,inform
spensive,inform
spice,null
start again,restart
start over,restart
static,null
steak,inform
steak house,inform
steak house food,inform
steak house food <noise> steak house food,inform
steakhouse,inform
stop,bye
stop it,bye
suggestion,null
suggestions,null
sure how about asian food,reqalts
survey,null
swedish,inform
swedish food,inform
swedish food expensive,inform
swiss,inform
swiss food,inform
system,null
system european food,inform
system im looking for expensive restaurant,inform
system irish food,inform
system saying hello welcome,null
tailand,inform
taiwanese,null
talian food,inform
talking whats the address,request
tape,null
tasty then whats the phone number,request
telephone,request
telephone number,request
tell me number,null
tell me the address,request
tell me the phone number,request
tell me the post code,request
test food,inform
tha thai,inform
thai,inform
thai food,inform
thai food in the west of town,inform
thai restaurant,inform
thai thai,inform
thai type food,inform
thai type of food,inform
than,null
thank,thankyou
thank thank,thankyou
thank you,thankyou
thank you <noise>,thankyou
thank you and good,thankyou
thank you and good bye,thankyou
thank you and goodbye,thankyou
thank you and price range,thankyou
thank you and whats the address,request
thank you bye,thankyou
thank you bye thank you bye,thankyou
thank you can i have the address phone number,request
thank you can i have the phone number,request
thank you good,thankyou
thank you good b,thankyou
thank you good be,thankyou
thank you good bye,thankyou
thank you good bye crosstalk,bye
thank you good bye no thank you good bye,negate
thank you good bye thank you good bye,bye
thank you goodb,thankyou
thank you goodbye,thankyou
thank you goodbye <noise>,thankyou
thank you goodbye <noise> thank you goodbye,thankyou
thank you have a good day,thankyou
thank you is there anything else,thankyou
thank you so much good bye,bye
thank you thank you,thankyou
thank you thank you goodbye,thankyou
thank you very much good bye,thankyou
thank you what is the address and phone number,request
thank you what is the phone number,request
thanks bye bye,thankyou
thanks good bye,bye
thanks goodbye,thankyou
thanks us,thankyou
thare are different expensive restaurants in the east part of town,inform
that can serve kosher food,inform
that doesnt matter,inform
that food <noise>,inform
that information does not matter,inform
that information is not important,deny
that is all,null
that serves,null
that serves chinese food,inform
that serves corsica,inform
that serves cuban food,inform
that serves gastropub,inform
that serves in the moderate food price,inform
that serves indian food,inform
that serves jamaican food,inform
that serves japanese food,inform
that serves korean food,inform
that serves restaurant in south part of town,inform
that serves romanian food,inform
that serves spanish food,inform
that serves swiss food,inform
that serves takes out food,inform
that serves traditional food,inform
that serves turkish food,inform
that serves unintelligible,null
that serves viet,null
that should be in the east part of town,inform
thatll do dear whats the address of that venue,ack
thats all,null
thats all i need,null
thats correct,affirm
thats correct gastropub food,affirm
thats everything thank you,thankyou
thats fine,null
thats fine can i get their phone number please,request
thats fine give me the address,request
thats fine how bout asian food,reqalts
thats fine whats the address,request
thats great what else is there,reqalts
thats not important,inform
thats the north,inform
the,null
the addre,null
the address,request
the address and phone number,request
the address and post code,request
the address and post code please,request
the address phone number and post code,request
the address phone number and postcode,request
the address please,request
the adra,null
the area,request
the area of the venue,request
the center,inform
the center of town,inform
the centre,inform
the east,inform
the east part,inform
the east part of town,inform
the expensive,inform
the expensive price range,inform
the food,inform
the food of the venue,request
the indian food,inform
the north,inform
the north part,inform
the north part of tow,inform
the north part of town,inform
the phone,request
the phone number,request
the phone number and post code,request
the phone number for bloomsbury,request
the phone number please,request
the phone numeber,request
the pizza hutt unintelligent,inform
the post code,request
the post code as well please,request
the postcode,request
the price range,request
the restaurant,inform
the south,inform
the south part,inform
the south part of,inform
the south part of town,inform
the south part of town greek food,inform
the south part of town id like a restaurant that serves traditional food,inform
the south part of town please,inform
the south side,inform
the turkiesh,inform
the turkiesh food,inform
the type of food,request
the type of food is lebanese,inform
the west,inform
the west of town with italian food,inform
the west part,inform
the west part of town,inform
the west part of town i want,inform
the west part of town id like a cheap restaurant,inform
the west side,inform
their address,request
their phone number,request
their price range,request
there,null
there any other,reqalts
there is no such venue harbor indian type of food,inform
there korean food,inform
theres no such venue how about gastropub type of food,inform
theres no such venue unintelligible indian type of food,inform
town,null
traditional,inform
traditional food,inform
try again,null
try calling again in one minuet,repeat
trying to find a cheap restaurant,inform
ts the phone number,request
turkey food,inform
turkiesh food,inform
turkish,inform
turkish food,inform
turkish food any area,inform
turkish food any price range,inform
turkish restaurant,inform
turkish restaurant in the center of town,inform
turkish type food,inform
turkish type of food,inform
tuscan,inform
tuscan food,inform
tuscan food south part of town,inform
type,null
type food,inform
type of foo,null
type of food,request
type of food do they serve,request
type of food does it serve,request
type of food does pizza hut serve,request
type of food served,request
type of food they serve,request
type of food they served,request
uh,null
uh a cheap restaurant in the east part of town,inform
uh a restaurant in the south part of town,inform
uh address,request
uh address and price range,request
uh afghan food,inform
uh african food,inform
uh another choice,reqalts
uh any,inform
uh any area,inform
uh any part of town,inform
uh any type,inform
uh any type of food,inform
uh anything else,reqalts
uh anywhere,inform
uh are there any restaurants serving chinese,reqalts
uh are there any that serves mediterranean,inform
uh can i find a restaurant with asian oriental food,inform
uh can i get the address,request
uh can i get the phone number,request
uh can i get the post code and phone number,request
uh can i have the address,request
uh can i have the phone number,request
uh can i have the phone number please,request
uh center,inform
uh cheap moderate,inform
uh cheap restaurant,inform
uh cheap restaurant in north part of town,inform
uh cheap restaurant in the north part of town,inform
uh cheap restaurant malaysian food,inform
uh cheap restaurant serving scandinavian food,inform
uh chinese,inform
uh chinese food,inform
uh continental,null
uh could i have the phone number,request
uh could you give me the address and telephone number,request
uh could you repeat that,repeat
uh could you repeat the phone number,request
uh creative food,inform
uh do you have any korean food,inform
uh does it serve,request
uh doesnt matter,inform
uh doesnt matter expensive,inform
uh dont care,inform
uh dont care but can it be vegetarian food,inform
uh east,inform
uh european food,inform
uh expensive,inform
uh expensive european food,inform
uh expensive restaurant in the south,inform
uh find a restaurant in the west part of town and,inform
uh gastropub,inform
uh gastropub food,inform
uh have,null
uh how about chinese food,reqalts
uh how about italian,reqalts
uh how about italian food,reqalts
uh how about moderately priced,reqalts
uh how about north american,reqalts
uh how about turkish type of food,reqalts
uh huh,affirm
uh i dont care,inform
uh i dont mind,inform
uh i need one in the cheap price range,inform
uh i want a cheap restaurant and it should be in the north part of town,inform
uh i want a restaurant that serves international food,inform
uh i want cantonese food,inform
uh i want the address of the or the address of the mediterranean food part,request
uh i want to find,null
uh i want to know the address and phone number,request
uh id like a cheap restaurant in the,inform
uh id like a moderately priced restaurant in the north part,inform
uh id like steakhouse food,inform
uh im looking for a cheap restaurant,inform
uh im looking for a cheap restaurant in the north part of town,inform
uh im looking for a cheap restaurant in the south part of town,inform
uh im looking for a moderately priced restaurant,inform
uh im looking for a moderately priced restaurant serving,inform
uh im looking for an expensive restaurant in the east part of town,inform
uh im not interested in the type,inform
uh indian,inform
uh international food,inform
uh is there a korean restaurant in the center of town,confirm
uh is there a modern european food restaurant,confirm
uh is there a restaurant that serves international food,reqalts
uh is there a steak house,inform
uh is there any other,reqalts
uh is there any restaurant that serves indian food,reqalts
uh is there anything else,reqalts
uh it does i dont care,inform
uh it doesnt matter,inform
uh italian,inform
uh italian food,inform
uh just pick a restaurant,inform
uh korean food,inform
uh looking for a restaurant in any area and that needs to serve,inform
uh looking for a restaurant in the west part of town that serves canapes food,inform
uh low price range,inform
uh mediterranean food,inform
uh medium,inform
uh moderate,inform
uh moderate restaurant in the south part of town,inform
uh moderately price,inform
uh moderately priced restaurants in the south part of,inform
uh moroccan food,inform
uh no,negate
uh no i need the phone number,request
uh no im loo ah change it to british,negate
uh no im looking for italian food,negate
uh no oh,negate
uh no preference,negate
uh no price range whats the,request
uh no thank you and good bye,negate
uh no thats it thank you and good bye,negate
uh north,inform
uh north american food,inform
uh north side of town german food,inform
uh okay how about french food,reqalts
uh okay how about indian food in the east part of town,reqalts
uh okay how about the address,request
uh okay thank you good bye,thankyou
uh phone number,request
uh price range,request
uh restaurant,inform
uh restaurant in the west part of town,inform
uh restaurant in the west part of town with scottish food,inform
uh scandinavian food,inform
uh south part of town,inform
uh spanish food,inform
uh start over,restart
uh thai food,inform
uh thank you,thankyou
uh thank you and good bye,bye
uh thank you and goodbye,thankyou
uh thank you good bye,thankyou
uh that doesnt matter,inform
uh that serves catalan food,inform
uh the center,inform
uh the centre,inform
uh the north,inform
uh the post code,request
uh the south,inform
uh the west part of town,inform
uh turkish,inform
uh unintelligible,null
uh vietnamese,inform
uh west,inform
uh what about chinese food,reqalts
uh what about indian,reqalts
uh what about indian food,reqalts
uh what about italian food,reqalts
uh what about modern european,inform
uh what about portuguese food,reqalts
uh what is its address,request
uh what is the,null
uh what is the address,request
uh what its phone number,request
uh what type of food,request
uh whats the address,request
uh whats the address and phone number,request
uh whats the address and the phone number,request
uh whats the phone number,request
uh whats the phone number and address please,request
uh whats the phone number and post code,request
uh whats the price range,request
uh world food,inform
uh yeah can i find a restaurant in the south part of town serving turkish food,affirm
uh yeah im looking for a restaurant in the south part of town and that serves kosher food,affirm
uh yes,affirm
uh yes a cheap restaurant,affirm
uh yes an expensive restaurant,affirm
uh yes can i find a cheap restaurant in the north part of town,affirm
uh yes can i find a moderately priced restaurant and it serve it should serve brazilian food,affirm
uh yes can i find a restaurant in the east part of town that serves chinese,affirm
uh yes can i find an expensive restaurant that serves italian food,affirm
uh yes can i get a cheap restaurant in the west part of town,affirm
uh yes can i get a moderate moderately priced restaurant in the west part of town,affirm
uh yes can i get the address,affirm
uh yes can i have expensive restaurant that serves thai food,affirm
uh yes i am looking for an expensive restaurant in the south part of,affirm
uh yes i need the north part of town,affirm
uh yes i want to find a restaurant in the north part of town that serves,affirm
uh yes i would like a restaurant in the center and it should serve jamaica,affirm
uh yes i would like a restaurant in the south,affirm
uh yes iam looking for a british type of food restaurant,affirm
uh yes id like a restaurant in the west part of town and it should serve christmas food,affirm
uh yes id like an expensive restaurant that serves vegetarian food,affirm
uh yes im looking for a belgian restaurant in new york city,affirm
uh yes im looking for a cheap restaurant in the west part of town,affirm
uh yes im looking for a cheap restaurant that serves medetanian food,affirm
uh yes im looking for a restaurant in any area that serves thai food,affirm
uh yes im looking for a restaurant in the center that serves lebanese food,affirm
uh yes im looking for a restaurant that serves afghan food,affirm
uh yes im looking for a restaurant that serves chinese food,affirm
uh yes im looking for an expensive restaurant and it should be in the east part of town,affirm
uh yes im looking for an expensive restaurant that serves korean food,affirm
uh yes im looking for malaysian food,affirm
uh yes international food please,affirm
uh yes mexican please,affirm
uh yes restaurant that serves danish food,affirm
uh yes that serves mediterranean food,affirm
uh yes turkish food,affirm
um,null
um a cheap restaurant in the west part of town,inform
um address,request
um an expensive,inform
um any time of european type food,inform
um any type,inform
um any type of food,inform
um anything,inform
um anything else,inform
um anything else please,inform
um asian oriental restaurant,inform
um breath,null
um british,inform
um can i get the address,request
um can i get the address and phone number,request
um cheap,inform
um chinese food,inform
um could i have the address,request
um could you give me the address,request
um do not care,inform
um do you have anything else,reqalts
um doesnt mater,inform
um doesnt matter,inform
um doesnt matter if its in the center of the town,inform
um dont care,inform
um east part,inform
um east part of town,inform
um english,inform
um expensive restaurant,inform
um gastropub food,inform
um give me the addresses,request
um hi i want to find a restaurant in the town center that serves,hello
um hm,null
um how about,null
um how about a restaurant in the center with int,reqalts
um how about chinese food,reqalts
um how about chinese food in the south part of town,reqalts
um how about european food,reqalts
um how about italian food,reqalts
um how about spanish food,reqalts
um how about thai food,reqalts
um i dont care,inform
um i dont care about the price,inform
um i dont care i just want traditional food,inform
um i dont know,inform
um i need a cheap restaurant,inform
um i need a vietnamese restaurant in any price range,inform
um i want,null
um i want a restaurant in the north side of town and i want to eat christmas food,inform
um i want to find a restaurant that serves fusion food,inform
um i would like to find an expensive restaurant in the south part of town,inform
um im looking for a cheap restaurant,inform
um im looking for a moderately priced restaurant in the south part of town,inform
um im looking for a restaurant in north part of town,inform
um im looking for a restaurant in the center part of town that serves lebanese food,inform
um im looking for a restaurant serving thai food,inform
um im looking for an expensive restaurant,inform
um im looking for something in the west thats moderately priced,inform
um im trying to find a restaurant in the unintelligible of town,inform
um in north,inform
um in the south part of town and its cheap,inform
um indian food in the north part,inform
um is doesnt matter,inform
um is that moderately priced,confirm
um is there anything else,reqalts
um is there one selling indian,inform
um it doesnt matter,inform
um it doesnt matter its for a cheap restaurant,inform
um italian,inform
um kay whats the post code,request
um medium price range,inform
um moderate,inform
um modern european food,inform
um no,negate
um north american food,inform
um okay thank you good bye,thankyou
um portuguese,inform
um portuguese food,inform
um spanish food,inform
um surprise me,inform
um swedish food,inform
um thank you good bye,thankyou
um thank you goodbye,thankyou
um that serves,null
um then im looking for european food,inform
um want to find a moderately priced restaurant in the,inform
um west side,inform
um what,null
um what about chinese,reqalts
um what about european,reqalts
um what about italian food,reqalts
um what is the address and phone number,request
um whats the address,request
um whats the address and post code,request
um whats the phone number,request
um whats the price range,request
um world food,inform
um yes,affirm
umh i dont care <noise>,inform
un unusual food,inform
unintelligent,null
unintelligible,null
unintelligible bye,bye
unintelligible east,inform
unintelligible expensive,inform
unintelligible food,inform
unintelligible good bye,bye
unintelligible hello,hello
unintelligible i dont care,inform
unintelligible irish food,inform
unintelligible part of town,request
unintelligible part of town cheap restaurant,inform
unintelligible range,null
unintelligible restaurant,inform
unintelligible restaurant in the south part of town,inform
unintelligible restaurant in west part of town,inform
unintelligible thank you goodbye,thankyou
unintelligible yeah what about thai food,affirm
unitelligible food,inform
unusal,inform
unusual,inform
unusual food,inform
usually,null
vegetarian,inform
vegetarian food,inform
vegetarian food in the east part of town,inform
vegetarian food please,inform
vegitarian,inform
veitnamese,inform
venesian,inform
venetian,inform
venetian food,inform
venue,inform
very good thank you bye bye,thankyou
very good thank you good bye,bye
viet,null
vietnam,inform
vietnamese,inform
vietnamese anywhere,inform
vietnamese food,inform
vietnamese food in any area,inform
vietnamese food in any price range,inform
vietnamese in the center part of town,inform
vietnamese type of food,inform
vietnamese vietnamese food,inform
wait,null
wait <noise>,null
wait no i wanted portuguese food,negate
want a caribbean restaurant thats moderately priced,inform
want indian food,inform
want one that serves international food,inform
want something in the south side of town thats moderately priced,inform
want to find a restaurant in the west part of town that serves german food,inform
was,null
was that in the east part of town west part of town,inform
water cherries thank you good bye,thankyou
welch food,inform
well can i get the address and the post code,request
well i dont care about the price range,inform
well take that one,ack
well what about chinese food,inform
well whats the phone number,request
welsh,inform
welsh food,inform
welsh food in the north part of town,inform
were else food,inform
west,inform
west area,inform
west is the address and phone number,request
west killeen,inform
west of town,inform
west part,inform
west part of town,inform
west part of town basque food,inform
west part of town cheap,inform
west part of town creative food,inform
west part of town cuban food,inform
west part of town moderately priced,inform
west part of town moderatley price,inform
west part of town serving barbecue food,inform
west side,inform
wha what type of food,request
what,null
what about,null
what about a chinese restaurant in the north of town,inform
what about a moderately priced re,inform
what about a moderately priced restaurant,reqalts
what about a moderately priced restaurant in the south part of town,reqalts
what about a modern europene type of food,reqalts
what about a restaurant in the east part of town that serves indian type food,reqalts
what about a restaurant serving chinese food,inform
what about a restaurant serving thai food,inform
what about a restaurant that serves chinese food,reqalts
what about a restaurant that serves vietnamese,inform
what about a spanish restuarant,inform
what about american food,reqalts
what about any area,reqalts
what about asian food,inform
what about asian oriental,reqalts
what about asian oriental foo,reqalts
what about asian oriental food,reqalts
what about australian asian,reqalts
what about australian asian food,reqalts
what about belgian food,reqalts
what about bistro food,reqalts
what about british,reqalts
what about british food,reqalts
what about center area,reqalts
what about chineese,reqalts
what about chinese,reqalts
what about chinese food,reqalts
what about chinese in the south part of town,reqalts
what about chinese type food,reqalts
what about chinese type of food,reqalts
what about cuban food,reqalts
what about earatree food,reqalts
what about european,reqalts
what about european food,reqalts
what about expensive,reqalts
what about expensive food,inform
what about french,reqalts
what about french food,reqalts
what about gasper gastropub type o,reqalts
what about gastropub,reqalts
what about gastropub food,reqalts
what about gastropub type of foo,reqalts
what about in any area,reqalts
what about in the center of town,inform
what about in the west area,reqalts
what about in the west side of town,reqalts
what about indian,reqalts
what about indian food,reqalts
what about indian food in the cheap price range,reqalts
what about indian foods,inform
what about indian then,reqalts
what about indian type of food,reqalts
what about international,reqalts
what about international food,reqalts
what about international type food,inform
what about irish food,inform
what about italian,reqalts
what about italian food,reqalts
what about korean,reqalts
what about korean food,reqalts
what about kosher food,inform
what about mediterranean,reqalts
what about mediterranean food,inform
what about moderate price range,reqalts
what about modern european,inform
what about modern european food,inform
what about modern european type food,inform
what about north american food,reqalts
what about north american type of food,reqalts
what about other areas,inform
what about other parts of town,inform
what about persian food,reqalts
what about portugese,reqalts
what about portuguese,reqalts
what about portuguese food,reqalts
what about spanish,reqalts
what about spanish food,reqalts
what about spanish type of food,reqalts
what about swedish,reqalts
what about thai,reqalts
what about thai food,reqalts
what about the address,request
what about the area,request
what about the center area,inform
what about the center of town,reqalts
what about the east part of town,reqalts
what about the north part of town,reqalts
what about the other moderately priced restaurant in the south part,inform
what about the other restaurant,inform
what about the phone number,request
what about the post code,request
what about the west part of town,reqalts
what about turkey food,reqalts
what about turkish,inform
what about turkish food,reqalts
what about unintelligible food restaurants,null
what about us,null
what about vietnamese,inform
what about vietnamese food,reqalts
what about vietnamese type of food,reqalts
what about your signa,request
what are my other options,reqalts
what are the address,request
what are the address and post code,request
what are the price ranges,request
what are the price ranges available,request
what area,request
what area are the asian oriental restaurants,request
what area is it,request
what area is it in,request
what area is it located,request
what area is that,request
what area is that in,request
what area of town,request
what area of town are they located,request
what area of town is it,request
what area of town is it in,request
what asian oriental food,inform
what asian oriental type of food,inform
what do they serve,request
what do you recommend,null
what does rice house,inform
what else,reqalts
what else do you have,reqalts
what else is there,reqalts
what european food,inform
what ever,inform
what food do they serve,request
what food does it serve,request
what food is available,request
what food is available in the south part of town,request
what food is available in this area,request
what food is in the west part of town,request
what is,null
what is a good cheap restaurant that serves portuguese food,inform
what is a phone number,request
what is address and phone number,request
what is available,reqalts
what is available in the ar,null
what is it by,null
what is its address,request
what is its address phone number and area,request
what is its phone number,request
what is its post code,request
what is la margheritas address,request
what is little seouls phone number,request
what is nandos address,request
what is one of them,null
what is prezzos address,request
what is price range,request
what is the,null
what is the addre,request
what is the address,request
what is the address <noise>,request
what is the address and area,request
what is the address and phone and postal code,request
what is the address and phone number,request
what is the address and phone number and area,request
what is the address and phone number worth,request
what is the address and post code,request
what is the address and postcode,request
what is the address and price range,request
what is the address and telephone number,request
what is the address and the type of food,request
what is the address and type of food,request
what is the address and type of food they serve,request
what is the address of prezzo,request
what is the address of that venue,request
what is the address of the,request
what is the address of the missing sock,request
what is the address phone number,request
what is the address phone number and post code,request
what is the address phone number and price range,request
what is the address phone number and the price range,request
what is the address phone number and type of food,request
what is the address phone number price range,request
what is the address please,request
what is the are,request
what is the area,request
what is the area of the venue,request
what is the area of this venue,request
what is the food type,request
what is the golden woks address,request
what is the golden woks phone number,request
what is the other portuguese restaurant,reqalts
what is the phone,request
what is the phone number,request
what is the phone number a,request
what is the phone number an post code,request
what is the phone number and addre,request
what is the phone number and address,request
what is the phone number and address please,request
what is the phone number and area,request
what is the phone number and post code,request
what is the phone number and post code of the venue,request
what is the phone number and price range,request
what is the phone number and type of food,request
what is the phone number of that venue,request
what is the phone number please,request
what is the phone numbere,request
what is the post co,request
what is the post code,request
what is the postcode,request
what is the pri what is the telephone number,request
what is the price,request
what is the price range,request
what is the price range of this venue,request
what is the signature dish,request
what is the telephone number,request
what is the type of food,request
what is the uh,null
what is the whats the phone number,request
what is their address,request
what is their address and phone number,request
what is their address and phone number please,request
what is their address and price range,request
what is their address and telephone number,request
what is their address phone number and post code,request
what is their area,request
what is their phone number,request
what is their phone number and type of food,request
what is their post code,request
what is their price range,request
what is their special dish,request
what is there address,request
what is there anything else,reqalts
what is there in the north,inform
what is there phone number,request
what is um the address and phone number,request
what is what area is it in,request
what is you gardens phone number,request
what kind of food,request
what kind of food do they have,request
what kind of food do they have there,request
what kind of food do they serve,request
what kind of food do they serve there,request
what kind of food does it,request
what kind of food does it serve,request
what kind of food does you garden serve,request
what kind of food is it,request
what kind of food is that,request
what kind of food is there,request
what no,negate
what part,request
what part of town,request
what part of town are they in,request
what part of town is chiquito mexican restaurant in,request
what part of town is it,request
what part of town is it in,request
what part of town is it located,request
what price range,request
what price range is it,request
what price range is this venue,request
what prices,request
what restaurants are in the west part of town,reqalts
what the addre,request
what the address,request
what the phone number,request
what type food,inform
what type of food,request
what type of food do they have,request
what type of food do they ser,request
what type of food do they serve,request
what type of food does it,request
what type of food does it have,request
what type of food does it serve,request
what type of food does the missing sock ser,request
what type of food does the missing sock serve,request
what type of food does the venue,request
what type of food does the venue serve,request
what type of food is,request
what type of food is it,request
what type of food is served,request
what type of food is that,request
