text,label
expensive french food,inform
in the north part of town that serves,inform
is it chinese food,confirm
uh how about italian food,reqalts
how about italian type of food,reqalts
let me get the address,request
id like a moderately price,inform
how about the post code,request
hi im looking for a restaurant that serves vegetarian food,hello
how about a gastropub restaurant,reqalts
im looking for an ex,inform
i need it in the north part of town,inform
can you find me a place that has thai food,inform
does it serve cheap turkish food,confirm
id like an expensive restaurant in the south part of town,inform
portuguese food any price,inform
hi im looking for a restaurant with japanese food,hello
okay is it moderately priced,confirm
another one,reqalts
im looking for an expensive restaurant in south part of town,inform
no goodbye thank you,negate
expensive restaurant south part of town,inform
give me the address,request
i need to find an expensive restaurant in the south park of town,inform
okay what about turkish foo,reqalts
im looking for a moderate priced restaurant in the east part of town,inform
persian,inform
im looking for a restaurant in the north part of town serving italian type of food,inform
i want a restaurant in the moderate price range,inform
id like an expensive restaurant in the east part of town,inform
could i get the phone number and,request
how about korean now,reqalts
im looking for a cheap restaurant with spanish food,inform
what is the phone number and type of food,request
about portuguese,inform
im looking for a restaurant that serves afghan food,inform
im looking for a cheap restaurant that serves christmas food,inform
north north part of town,inform
and where is that located,request
id like a moderately priced restaurant that serves thai food,inform
i would like a restaurant,inform
i need a restaurant in the north part of town that serves lebanese food,inform
give me address and phone number,request
what is the address,request
im looking for a restaurant in any area that serves bistro food,inform
good bye thank you,thankyou
the area of the venue,request
im looking for a restaurant in the east part of town serving pan asian food,inform
and what is unintelligible telephone number,request
prices,request
can i have the phone nu,request
what kind of food does it serve,request
ok if there is no restaurant serving indonesian food how about a restaurant serving chinese food,reqalts
need a restaurant serving brazilian food,inform
what no,negate
greek food east part of town,inform
im looking for an expensive restaurant and it should serve international food,inform
how about cheap price range,reqalts
is there a restaurant serving modern european food,reqalts
how european,inform
steak house food <noise> steak house food,inform
fucking west,inform
looking for moderately priced restaurant that serves creative food,inform
<noise> west,inform
can i have its phone number,request
i am looking for a british restaurant,inform
is there one that serves indian food,inform
any area cuban food,inform
im looking for a cheap restaurant that serves,inform
in the east part of the town,inform
i want a cheap restaurant in the north,inform
okay uh forget that then can i get a restaurant serving italian food,inform
and what kind of food does the venue ser,request
what is its phone number,request
i would like to find a moderately priced restaurant in the north part of town please,inform
<noise> can i get the address and phone number,request
and the address <noise>,request
i want to find a cheap restaurant in the south part of town,inform
okay could i have the phone number and post code,request
<noise> can you repeat the post code please,request
cuban food,inform
alright can i get chinese food,inform
irish food on the east part of town,inform
can i have the phone number and post code,request
can i find a restaurant,inform
irish,inform
can i have the type of food,request
persian restaurant in the north part of town,inform
are there any other cheap restaurants in the west part of town,reqalts
cheap jamaican,inform
how about creative food,reqalts
yea in the west part of town,affirm
you know thai thai food,inform
north american type of food,inform
in the south part of town,inform
kosher food,inform
i dont care bye,inform
i need jamaican food,inform
does it serve modern european food,confirm
im looking for a restaurant that serves japanese food,inform
looking for a modernity priced restaurant in the south part of town,inform
how about canapes,reqalts
no italian food,negate
im looking for a cheap creative food restaurant,inform
how about italian food in the west of town,reqalts
im looking for air tran food in the south part of town,inform
if theres no persian food about about chinese,inform
i want to find a moderate priced restaurant that serves,inform
european now,inform
looking for a restaurant that serves spanish food,inform
i need a cheap restaurant in the north part of town,inform
thank you goodb,thankyou
im looking for meditteranian,inform
italian food cheap restaurant,inform
moderate,inform
what are the address,request
how about a turkish restaurant anywhere,reqalts
i am looking for a restaurant in the west part of town,inform
and what is their phone number,request
im looking for a restaurant in the west part of town serving italian food,inform
awesome thank you good bye,thankyou
cheap restaurant gastropub,inform
um how about chinese food in the south part of town,reqalts
can i have the phone number and the area,request
and mail postal code,request
i need indian food,inform
im looking for a moderately priced rest,inform
um i need a cheap restaurant,inform
im looking for a restaurant in the east part of town that serves belgium food,inform
signature dish,request
moderately priced restaurant south part of town,inform
and whats its phone number,request
im looking for a restaurant in any area that,inform
do you have an expensive restaurant,inform
what about north american type of food,reqalts
im kind of looking for some french food,inform
um how about european food,reqalts
how about british restaurants,reqalts
im looking for a moderately priced restaurant and it should be in the west part of town,inform
okay might i have the address,request
i want a moderately priced restaurant in the north part of town,inform
chinese restaurant please,inform
spanish,inform
what else,reqalts
what about the east part of town,reqalts
could i have another one,reqalts
was that in the east part of town west part of town,inform
is there another restaurant,reqalts
i want to find a moderately priced restaurant that serves cuban food,inform
im looking for an expensive restaurant that serves mediterranean food,inform
moderate european,inform
airitran,inform
i want a moderate priced restaurant in the north part of town,inform
brazillian,inform
breath do you have danish restaurants,inform
a restaurant in the east part of town serving indian food,inform
expensive restaurant in the south part of town,inform
looking for an expensive restaurant in the east of town,inform
okay how about any area,reqalts
looking for a restaurant in any area that serves irish food,inform
in the cheap price range,request
um im looking for a moderately priced restaurant in the south part of town,inform
im looking for a restaurant in a area that serves,inform
address phone number and area,request
okay good whats the address and phone number,request
post the phone number,request
what kind of food is that,request
and address,request
what food is available in the south part of town,request
different kind of food,request
looking for romanian food in the center of town,inform
thanks goodbye,thankyou
dont care whats the phone number,inform
uh yes can i get a cheap restaurant in the west part of town,affirm
what area,request
im looking for a italian restaurant in east part of town,inform
downtown,inform
moderately priced restaurant in the west,inform
breath im looking for a restaurant that serves cuban food,inform
how much is the food,request
alright do you have the phone number for that one,request
moroccan,inform
and what is the phone number,request
im looking for an expensive restaurant that serves asian oriental food,inform
can i get turkish food,inform
im looking for a restaurant it should serve vietnamese food,inform
im looking for a restaurant in the south part of town that serves greek food,inform
central inaudible,inform
i want another restaurant that serves spanish food,reqalts
im looking for a restaurant serving pan asian foo,inform
moderately priced restaurant,inform
the food,inform
i would like an africa restaurant in the center,inform
i want to find a cheap restaurant and it should serve portuguese food,inform
can i have an expensive restaurant,inform
id like to find japanese food,inform
ah how bout an expensive one,reqalts
that can serve kosher food,inform
im looking for an expensive restaurant serving portuguese foo,inform
post code,request
im looking for a restaurant in the west part of town that serves crossover food,inform
looking for a cheap restaurant that serves creative food,inform
next restaurant,inform
german food,inform
indonesian,inform
thank you very much good bye,thankyou
um address,request
i am looking for a restaurant in the east part of town,inform
how about itailian,reqalts
that serves corsica,inform
water cherries thank you good bye,thankyou
and can i have the phone number and ah the area where it is,request
if there is no such venue how about european type of,inform
what is the address phone number and the price range,request
and their phone number,request
what is the address of prezzo,request
hi im looking for a restaurant in the east art of town,hello
i would like vietnamese food,inform
um asian oriental restaurant,inform
could i have the address please,request
i want chinese food,inform
is there another one,reqalts
id like to know the address phone number and post code,request
a vietnamese,inform
id like a restaurant in the west part of town,inform
do they serve cuban,confirm
im looking for a cheap restaurant and it should be in the north part of town,inform
how about a restaurant that serves thai food,reqalts
north part of town austral asian food,inform
uh turkish,inform
whats its post code,request
im looking for a restaurant in the center of town that serves african food,inform
ok yeah,affirm
ah whats the address,request
im looking for a restaurant in the center that serves bistro food,inform
can i have the address and the phone number,request
i am looking for a moderate priced restaurant in the west of town,inform
im looking for a moderately priced restaurant that serves greek foo,inform
irish food <noise>,inform
and phone nubmer,request
are there any others,reqalts
i would like to find a restaurant in the east part of town that serves italian,inform
moderately priced in the north part of town,inform
how about turkish type of food,reqalts
and anything else,reqalts
im looking for a restaurant in the north part of town that serves korean food,inform
and whats their price range,request
place that serves portuguese food,inform
whats the postcode,request
im looking for a restaurant in the cheap price range that serves asian oriental food,inform
im looking for a restaurant in any area and it should serve turkish,inform
type food,inform
whats its number,request
telephone number,request
belgian food,inform
can i have something else,reqalts
scandinavian food,inform
can i get the address,request
can i please have their phone number,request
expensive restaurant in the east of town,inform
im looking for a cheap restaurant serving modern european type of food,inform
okay and uh the phone number,request
im looking for moderately priced restaurant serving austrian food,inform
of this restaurant,inform
find a cheap restaurant,inform
moderately priced restaurant in north part of town,inform
im looking for a restaurant in any area that serves tuscan food,inform
expensive restaurant expensive restaurant east,inform
moderately priced restaurant japanese food,inform
may i have the cheap restaurant in the south part of town,inform
whats the addre,request
breath <noise> how about french food,reqalts
im looking for a restaurant in the,inform
okay and ah whats the price range,request
im looking for a re,inform
type of food they serve,request
north part of town turkish food,inform
is there a restaurant,reqalts
um expensive restaurant,inform
pub or british type of food,inform
what about modern european,inform
moderate restaurant catalan food,inform
yes that serves corsica food,affirm
im looking for expensive restaurants that serve mediterranean food,inform
i would like indian food,inform
whats phone number,request
serve kosher food,inform
may i have the address and area,request
can i have the phone number and type of food please,request
thank you have a good day,thankyou
im looking for a,inform
could i have its number,request
what about other areas,inform
whats the address for moderately priced restaurants in the south part of town,request
im looking for a restaurant in the center of town that serves thai food,inform
okay and can i get the phone number,request
what is the area,request
can you give me its post code,request
im looking for a restaurant in the east part of town that serves international,inform
i need a restaurant in the west part of town,inform
the expensive price range,inform
im looking for a restaurant in any area that serves persian food,inform
<noise> hello,hello
im looking for a moderately priced restaurant in the north,inform
breath correct,affirm
uh no thats it thank you and good bye,negate
a restaurant in the center of town serving carraibean food,inform
okay and what area,request
i am looking for a cheap restaurant in the north part of town,inform
what is what area is it in,request
um no,negate
ah yes can i get a restaurant that serves french food,affirm
im looking for a expensive restaurant in the east part of town,inform
id like a cheap restaurant in the west part of town,inform
what about turkish food,reqalts
the pizza hutt unintelligent,inform
the type of food is lebanese,inform
cheap restaurant east part of town,inform
and the postal code,request
how about a restaurant in the west part of town serving vietnamese food,reqalts
next,reqalts
looking for a restaurant in the north part of town,inform
serving asian oriental,inform
steak,inform
hungarian,inform
moderate restaurant seafood,inform
iam looking for a restaurant that serves portuguese food,inform
i want a restaurant in the center part of town that serves traditional food,inform
looking for corsica food in an expensive restaurant,inform
im looking for a cheap restaurant in the east part of to,inform
okay how about the address,request
phone number phone number,request
okay thats all thank you good bye,thankyou
may i have the address pleas,request
may i have he phone number please,request
okay how about any part of town,reqalts
what about asian oriental foo,reqalts
im looking for a restaurant in the center and it should serve traditional food,inform
i want a cheap restaurant in the west part of town,inform
does it serve steakhouse food,confirm
what is the phone number and price range,request
okay what about another restaurant,reqalts
modern euorpean,inform
creative food,inform
and can you tell me the post code,request
west,inform
a cheap restaurant in the east part of town,inform
yes yea,affirm
is that in the north part of town,confirm
does anyone serve eritrean food,inform
can i have the phone,request
im looking for a restaurant in the east part of town that serves british food,inform
the center,inform
kind i have the address,request
i would like a cheap restaurant it should serve ger,inform
no im looking for asian oriental,negate
uh cheap moderate,inform
er do they serve eritrean food,confirm
thank thank,thankyou
unitelligible food,inform
unintelligible east,inform
whats the price range,request
moderately priced west part of town,inform
<noise> what is the phone number,request
im looking for romanian food in the expensive price range,inform
id like an expensive restaurant that serves bat food,inform
i would like an expensive restaurant,inform
what is their address phone number and post code,request
cool give me that phone number,request
okay uh how bout turkish,inform
i need to find a restaurant in the north part of town that serves jamaican food,inform
may i have the address and phone number,request
no i want,negate
i need a restaurant serving corsica food,inform
portuguese food,inform
an expensive italian restaurant,inform
moderate ly,inform
how about portuguese good,reqalts
im looking for something moderate,inform
im looking for a cheap restaurant that serves tuscan food,inform
is there a restaurant that serves vietnamese food,reqalts
class over,inform
uh id like steakhouse food,inform
restaurant north,inform
in the east part,inform
id like an expensive thai restaurant,inform
what type of food do they have,request
ah a phone number,request
a moderately priced restaurant,inform
malaysian food malaysian,inform
tasty then whats the phone number,request
uh that serves catalan food,inform
what ever,inform
looking for an expensive restaurant,inform
no belgium,negate
looking for a restaurant in the north part of the town that serves british food,inform
find gastropub restaurant,inform
centre,inform
breath european,inform
kay can i have the address phone number and the area,request
what is the address of that venue,request
any more,reqalts
restaurant there,inform
id like the address and phone number please,request
any restaurant that serves asian oriental food,inform
moderately priced in south part,inform
may i have a moderately priced restaurant serving english,inform
expensive thai food,inform
breath i am looking for a venue that serves gastropub food,inform
restaurant the serves english food,inform
okay do you have the address for da vinci pizzeria,request
okay thank you and goodbye,thankyou
vegitarian,inform
how about the west of town,reqalts
food,inform
how about indian type food,reqalts
ok is there any restaurant that serves chinese food in the east part of town,reqalts
does it serve canapes,confirm
i need a cuban restaurant that is moderately priced,inform
what about modern european type food,inform
do you have chinese food,inform
im looking for a moderately priced restaurant that serves bistro,inform
and what is the other restaurant,reqalts
give me another choice,reqalts
i need a moderately priced restaurant in the south part of town,inform
okay ah i think thatll do it thank you and goodbye,thankyou
danish food in the south part of town,inform
i want a singaporean food restaurant,inform
do not care,inform
alright thank you good bye,bye
okay cool thank you good bye,bye
um i need a vietnamese restaurant in any price range,inform
okay um well how bout portuguese,inform
and the phone number please,request
cheap restaurant in th east part of town,inform
where is the area of the venue,request
i would like mexican food,inform
im looking for a restaurant in the north part of town serving jamaican food,inform
looking for a restaurant in the center that serves vegetarian food,inform
thats correct,affirm
no danish food,negate
im looking for a moderately priced restaurant that serves scottish food,inform
and whats the telephone number,request
center of town,inform
and british food,inform
an expensive restaurant with seafood,inform
<noise> food,inform
anything else,reqalts
what about moderate price range,reqalts
i dont care the center part of town,inform
chinese restaurant,inform
okay whats their address,request
okay show me the least,ack
im looking for an expensive restaurant serving vegetarian food,inform
im looking for a cheap restaurant and it should serve polish food,inform
im looking for cheap food,inform
south bart,inform
id like to find a restaurant in the north part of town and it should serve greek food,inform
find me an expensive restaurant,inform
a restaurant south part of town,inform
<noise> i dont care about the price range,inform
okay can i get their address,request
im looking for vegetarian food,inform
i want a restaurant in the we,inform
alright thank you goodbye,thankyou
no thank you good bye,negate
no caribbean food,negate
what is the addre,request
can i get the address and type of food,request
how about a moderately priced,reqalts
uh chinese food,inform
address price range,request
how about modern european,reqalts
i would like to find a restaurant that serves halal food,inform
what is there address,request
and the type of food they serve,request
im looking for a restaurant in the north part of town serving in,inform
chinese foo,inform
okay im looking for moderate price range,inform
what about european,reqalts
oh my god thank you goodbye,thankyou
are there any other expensive restaurants in the east part of town,reqalts
unusal,inform
the east part of town,inform
i would like a moderately priced restaurant serving african food,inform
cheap gastropub,inform
expensive restaurant,inform
can i have the address phone number and post code,request
would like british food,inform
phone number and address,request
i want a restaurant in the south part of town,inform
okay whats the address,request
what about in any area,reqalts
i would like singaporean food,inform
find restaurant,inform
i dont care about prices,inform
okay how about a venue with italian food,reqalts
im looking for an expensive restaurant in the south part of town,inform
yes knocking,affirm
uh moderate restaurant in the south part of town,inform
im looking for a moderately priced restaurant and it should serve british,inform
i need a cheap restaurant in the east part of town,inform
chinses,inform
lets see im looking for a restaurant in the north part of town that serves vietnamese food,inform
moderately priced restaurant halal food,inform
restaurant in the south,inform
fusion food,inform
im looking for a restaurant in the north part of town serving international food,inform
no english food,negate
i want a restaurant in the north part of town,inform
cheap restaurant uh italian food,inform
i need a cheap restaurant in the south part of town,inform
um moderate,inform
no center,negate
portuguese food in the south part of town,inform
in a moderate price range,inform
any food that serves any restaurant thats expensive,inform
the indian food,inform
south part of town please,inform
it should serve caribbean food,inform
what type of food is that,request
looking for a moderately priced restaurant that serves british food,inform
can i have the phone number and the type of food,request
what part of town is it in,request
could i have the restaurant that serves asian oriental food,inform
yes im looking for an expensive restaurant and it should serve,affirm
cheap in the east part of town,inform
alright thank you good,thankyou
no im looking for pan asian food,negate
im looking for eritrean food,inform
restaurant in the center serving turkish food,inform
chinese food in the north part of town,inform
can i find a restaurant that serves international food,inform
um do you have anything else,reqalts
im looking for a restaurant in the center of town that,inform
can i find a moderately priced,inform
is there on serving chineese,inform
cheap restaurant east of town,inform
uh im looking for an expensive restaurant in the east part of town,inform
how about the south part of town,reqalts
how about british type of food,reqalts
i am looking for a restaurant in the south part of town,inform
oriental food,inform
restaurant in the south part of town that serves indian food,inform
steak house food,inform
what about expensive,reqalts
yes a restaurant in the east of town unintelligible serving canap,affirm
the east part,inform
a restaurant in the north part of town,inform
area of the food of the venue,request
find restaurant in north part of town serving asian food,inform
how about in any area,reqalts
a cheap restaurant,inform
how about the north part,reqalts
hi im looking for a restaurant that serves,hello
may i have a list of venues in the west part of town,inform
what is you gardens phone number,request
i would like a cheap,inform
im looking for singaporean food,inform
could i get their phone number,request
and the phone number,request
and is this a moderately priced restaurant,confirm
im looking for portuguese food,inform
may i have the address and postcode,request
no lebanese food,negate
im looking for a restaurant in the north part of town that serves asian oriental food,inform
spanish food west part of town,inform
stop it,bye
may i have the address and price range,request
find asian oriental,inform
what is there anything else,reqalts
id like a cheap restaurant that serves steakhouse,inform
uh what is the address,request
im looking for a moderately priced restaurant that serves tur,inform
eritrean food,inform
i would like a cheap restaurant and it should,inform
a moderately priced restaurant in the south part of town,inform
yes id like a restaurant in the east part of town that serves indian food,affirm
im looking for a restaurant in the south part of town that serves malaysian food,inform
im looking for a restaurant that serves mediterranean,inform
i need a cheap restaurant that serves romanian food,inform
um how about chinese food,reqalts
hi i would like a cheap restaurant in the north part of town,hello
address phone number prices,request
what about indian then,reqalts
um thank you good bye,thankyou
looking for a restaurant,inform
uh yes im looking for a cheap restaurant that serves medetanian food,affirm
im looking for a restaurant in any area that serves polynesian food,inform
no thai,negate
anything,inform
i need a restaurant in the moderate price range,inform
canope food,inform
uh okay how about french food,reqalts
may i have vietnamese food,inform
im looking for a restaurant in the south part,inform
restaraunt serving fusion food,inform
im looking for something expensive,inform
iam looking for a restaurant that serves bistro food,inform
laughing hello,hello
what is the area of this venue,request
moderate priced in the north part of town,inform
something moderately priced,inform
well what about chinese food,inform
what part of town,request
are there any restaurants serving indian food,reqalts
hi im looking for a moderately priced restaurant in the west part of town,hello
may i have the post code,request
the north part,inform
i dont care,inform
i want a moderately priced cantonese restaurant,inform
how about gastro pub,reqalts
<noise> how bout thai,inform
um british,inform
wha what type of food,request
and what kind of food do they have,request
may i have their address please,request
something serving swiss food,inform
i want a british restaurant in the east part of town,inform
restaurant that serves korean food,inform
jamaican food,inform
is there a vietnamese restaurant,confirm
and the type of food at gourmet burger kitchen,request
north part of town fast food,inform
ah yes that serves french food,affirm
im looking for a moderately priced restaurant in the south,inform
what type of food they serve,request
in the centre of town,inform
unusual,inform
what about mediterranean food,inform
i want a cheap restaurant in the north part of town,inform
a phone number please,request
im looking for english food in the west part of town,inform
could i have the phone number and post code,request
does it serve endonesian,confirm
can i find a restaurant with gastropub food,inform
cheap restaurant south part of town,inform
hello chinese type of food,inform
how european food,reqalts
very good thank you good bye,bye
thanks good bye,bye
can i try another one,reqalts
looking for a restaurant that serves portuguese food,inform
yes im looking for a,affirm
i need a restaurant in the east part of town serving indian food,inform
im looking for barbecue food,inform
thats great what else is there,reqalts
looking for a restaurant that serves lebanese food,inform
and thats all thank you and good bye,thankyou
i want a restaurant in the west part of town that serves venetian food,inform
a cheap restaurant east part of town,inform
how about asian,reqalts
im looking for a restaurant in the north of town serving french type of food,inform
a restaurant that serves german food,inform
okay what type of food is that,request
im looking for a restaurant that serves,inform
i want to find a restaurant in the center and it should serve corsica food,inform
how much does it cost,request
moderately priced priced restaurant chinese food,inform
spanish food,inform
phone number and type of food,request
expensive restaurant welsh food,inform
barbecue food west part of town,inform
moderate restaurant kosher food,inform
i want a cheap restaurant in the south,inform
im looking for polish food,inform
okay how about the west part of town with italian,reqalts
moderate priced restaurant in the north part of town,inform
um indian food in the north part,inform
uh the centre,inform
<noise> thank you goodbye,thankyou
i dont want vietnamese food,deny
i want to find a restaurant in the center,inform
in the west part of town in the cheap price range,inform
i want to find a restaurant in the center that serves irish,inform
im looking for a moderately priced,inform
id like the address and area,request
does it serve mediterranean food,confirm
unusual food,inform
expensive east part of town,inform
i want a cheap restaurant that serves european food,inform
thats fine give me the address,request
im looking for an expensive restaurant serving british food,inform
im looking for moderately priced restaurant in the north part,inform
im looking for um,inform
im looking for a restaurant in the south part of town that serves pan asian food,inform
portuguese food in the south,inform
cough im looking for expensive danish food,inform
okay and whats their phone number please,request
serving turkish food,inform
any kind in the east part of town,inform
i want to find a moderately priced restaurant that serves canapes food,inform
im looking for a restaurant in any area that serves malaysian food,inform
australian food center part of town,inform
that doesnt matter,inform
can i have a moderately priced restaurant on this side of town,inform
yes can i have can i get swedish food in any area,affirm
west of town,inform
looking for african food in the center of town,inform
does it serve indian food,confirm
asian ori,inform
do you have another,reqalts
i want a restaurant in the north part of town that serves moroccan food,inform
can i can i have the address and price,request
the north part of tow,inform
im looking for a restaurant serving international food,inform
oh i dont care,inform
moderately priced north part of,inform
uh address and price range,request
i am looking for a cheap restaurant in the west part of town,inform
what is the whats the phone number,request
chinese in the south part of town,inform
want one that serves international food,inform
a restaurant that serves scandinavian food,inform
um then im looking for european food,inform
okay the address,request
is there a restaurant serving turkish food,reqalts
the phone,request
center part of town,inform
no there is no such venue how about portuguese type of food,reqalts
can you tell me about an expensive restaurant in the south,inform
moderately priced restaurant in the south of town,inform
what about spanish food,reqalts
phone number and post code,request
what area of town is it in,request
im done thank you,thankyou
i want a restaurant in any area that serves vietnamese food,inform
austro food,inform
id like a restaurant in the north part of town that serves cross over food,inform
uh yes id like a restaurant in the west part of town and it should serve christmas food,affirm
cheap australian,inform
moderately priced north part of town,inform
yawning thank you and good bye,bye
and what kind of food does it serve,request
how about any price range,reqalts
what type of food do they serve,request
alright good bye thank you,bye
if there is no such venue how about vietnamese type of food,inform
can i get tuscan foo,inform
is there a restaurant that serves gastropub food,reqalts
i want to find an expensive restaurant that serves unusual food,inform
<noise> i would like to find a moderately priced restaurant in the south of town,inform
and what type of food,request
what is the address and phone and postal code,request
yes right,affirm
start again,restart
caribbean food,inform
what food do they serve,request
is it what what price range,request
could i have the address,request
looking for a moderately priced restaurant in the west part of town,inform
no im looking for a restaurant in the south part of town that serves,negate
restaurant in the east part of town international food,inform
moderately priced west of town,inform
okay ah how bout portuguese,inform
alright can i have the address,request
halo,hello
kay thank you good bye,bye
are they the east side of town,inform
a restaurant in,inform
whats the address phone number and area,request
christmas,inform
cantonese food north,inform
<noise> can i have the phone number,request
is there any restaurant serving asian oriental food,reqalts
serving jamaican food,inform
i need an expensive restaurant in the east part of town,inform
that serves gastropub,inform
im looking for a restaurant that serves bistro food,inform
serves cheap,inform
kitalian food,inform
im looking for polynesian food,inform
serving international food,inform
can i get an expensive,inform
no austrian food,negate
<noise> im looking for tuscan food,inform
what is the phone number an post code,request
i want an italian restaurant in the center,inform
im looking for a spanish food restaurant,inform
yea im looking for some spanish food,inform
is there one in the cheap price range,inform
im looking for a world food restaurant in the east part of town,inform
im looking for a restaurant in the east part of town that serves chinese food,inform
change that to mediterranean food,inform
um any time of european type food,inform
type of food does it serve,request
um how about italian food,reqalts
okay what about a a modern european,reqalts
alright whats its phone number,request
a cheap restaurant in the north part of town,inform
im looking chineese food,inform
looking for something with gastropub on the east side of town,inform
i would like a cheap restaurant in the west part of town,inform
<noise> im looking for a restaurant in the moderately pri,inform
hello hello oh your on the phone yea,hello
can you do anything else beside repeat yourself,inform
cheap restaurant barbecue food,inform
im looking for turkish food in the center,inform
id like a hungarian food restaurant in the centre part of town,inform
any time,inform
looking for a moderately priced restaurant in the north of town,inform
may i have the address of the venue,request
in the north part of town,inform
no african,negate
im looking for an expensive restaurant,inform
address and food,request
what is the phone number and address please,request
address phone number price range,request
no im looking for austria asian food,negate
polynesian food,inform
does it serve chinese food,confirm
modern european,inform
post number,request
im looking for hungarian food i dont care about the price,inform
alright gastropub food,inform
i would like an expensive restaurant that serves,inform
iam looking for a restaurant in any area that serves swiss food,inform
sounds good whats the address,request
moderate price range please,inform
i want an expensive afghan restaurant,inform
is there a chinese food,confirm
thai,inform
uh thai food,inform
can i have their address please,request
no i want spanish food,negate
hi looking for a restaurant in the west part of town,hello
thank you good b,thankyou
tuscan food,inform
whats the phone number and address,request
uh yes iam looking for a british type of food restaurant,affirm
french <noise>,inform
im trying to find a cheap restaurant in the east of town,inform
can i can i have the address the phone number,request
noice how about european,reqalts
restaurant serving english food,inform
i want a restaurant in the west part of town that serves jamaican,inform
north side,inform
is there a venue that serve vietnamese food,confirm
west part of town creative food,inform
what area are the asian oriental restaurants,request
no chinese,negate
looking for a restaurant in the west part of town,inform
id like a austrian restaurant in the south part of town,inform
expensive restaurant that serves vegetarian food,inform
their phone number,request
is there a gastropub,confirm
i want to find a cheap restaurant that serves,inform
um yes,affirm
i want vegetarian food,inform
im looking for a moderate priced restaurant serving jamaican food,inform
and whats the phone number,request
with scottish food,inform
vegetarian food,inform
uh start over,restart
im looking for a cheap restaurant in the north part of town,inform
restaurant in any area international food,inform
anywhere,inform
im looking for a restaurant serving unusual food,inform
can i have an address,request
center area,inform
arotrian,inform
what is the price range of this venue,request
yes serving chinese food,affirm
um give me the addresses,request
curry prince address and phone number,request
breath hi im looking for a danish food,hello
ok thank you goodbye,bye
c h e a p cheap,inform
in the west,inform
no i dont want chinese i want thai food,deny
can i find something in the south side,inform
im looking for vegetarian food in any price range,inform
im looking for a restaurant in the east part of town thats expensive,inform
crossover,inform
address <noise>,request
that information does not matter,inform
where is the location,request
something in the north part of town serving chinese food,inform
any moderately,inform
can i have the phone number,request
west area,inform
im looking for modern european food,inform
the phone number please,request
hi i need a restaurant in any area,hello
i want a restaurant that serves cantonese food,inform
breath im looking for a cheap restaurant serving catalan food,inform
hi im looking for a moderately priced restaurant in the south part of town,hello
any is okay,inform
looking for a restaurant in west part of town serving cantonese,inform
is it in the center,confirm
chiquito,inform
i dont care can i try again,inform
okay uh thank you and good bye,thankyou
european,inform
can i get address,request
uh yes im looking for an expensive restaurant that serves korean food,affirm
any kind any thing,inform
what about chinese type food,reqalts
uh medium,inform
moderately priced vanessa restaurant,inform
what about any area,reqalts
portuguese food instead,inform
im looking for a restaurant in the east part of town that serves indonesian food,inform
and what area is it,request
in the north part,inform
uh any area,inform
can you repeat the address please,request
no singaporean,negate
hindi food is okay,inform
i want a moderately priced,inform
thank,thankyou
i want a restaurant that serves welsh food,inform
uh cheap restaurant,inform
cheap food in the east part of town,inform
im looking for a restaurant in the south part of town that,inform
i want a restaurant in the unintelligible that serves belgium food,inform
turkish,inform
im looking for a japanese restaurant in the east part,inform
yeah im looking for a moderately priced restaurant,affirm
test food,inform
okay how about asian oriental,reqalts
im looking for a expensive restaurant serving irish food,inform
how about vietnamese type of food,reqalts
is that asian oriental type of food,confirm
what are the price ranges,request
could i get the post code,request
what about indian foods,inform
uh yes im looking for a cheap restaurant in the west part of town,affirm
i want to find a restaurant that serves french food,inform
i dont want turkish,deny
im looking for an expensive restaurant in the south part of tow,inform
id like to find a restaurant in the north part of town serving french food,inform
restaurant in center,inform
okay what about the post code,request
i would like chinese food,inform
i want mediterranean food,inform
ok i want vietnamese,inform
uh im looking for a cheap restaurant in the south part of town,inform
breath curry prince address,request
im looking for a british restaurant,inform
find gastro pub type food,inform
moderate priced restaurant that serves spanish food,inform
what is the address and phone number worth,request
i want to find a restaurant in the south part of town and it shows,inform
im looking for something serving vegetarian food,inform
world food any price range,inform
change that to chinese food,inform
um doesnt matter,inform
um what is the address and phone number,request
how about indian food,reqalts
id like a restaurant in the north part of town serving swiss food,inform
can i have the address and phone,request
okay uh spanish food,inform
im looking for a restaurant that serves mediterranean food,inform
whats the address again,request
uh vietnamese,inform
can i have the address and price range,request
dont care is there anything else,reqalts
i want malaysian food in any area,inform
looking for welsh food,inform
i want an expensive restaurant in the east part of town,inform
another,reqalts
a cheap restaurant in the south part of town,inform
yes african food,affirm
im looking for a restaurant in the center of town that serves lebanese,inform
what is the price range,request
is there a thai restaurant in the west of town,confirm
restaurant in the west part of town serving moroccan food,inform
is there anything else,reqalts
i want a cheap restaurant that serves italian food,inform
hi im looking for a restaurant that serves spanish food,hello
how about indian <noise>,reqalts
eirtrean,inform
i would like moroccan food,inform
uh what about portuguese food,reqalts
um portuguese food,inform
is it in the north part of tow,confirm
something else,reqalts
hi im looking for a moderately priced restaurant in the south part of,hello
im looking for a cheap restaurant in south part of,inform
what is the address and the type of food,request
uh another choice,reqalts
what is their phone number,request
eartrain,inform
lebanese damn it just listen to me,inform
mmhm,affirm
european restaurant,inform
im looking for a restaurant in the south,inform
um modern european food,inform
im looking for a cheap restaurant that serves welsh food,inform
i dont care moderate price,inform
i want a restaurant,inform
is there a,confirm
