label,text
reqalts,how about vietnamese food
thankyou,thank you good bye
inform,i would like a restaurant that serves korean food
inform,moderate
request,address
request,what type of food
thankyou,thank you good bye
reqalts,how about russian food
request,the price range
inform,international food
request,whats the phone number
inform,a cheap restaurant in the south part of town
request,whats the phone number
request,could i have the address please
affirm,yes
affirm,yes
thankyou,thank you good
inform,looking for a restaurant in the north part of town that serves swedish food
inform,expensive
inform,im looking for eritrean food
request,address
inform,looking for a restaurant in the east part of town
inform,polish food
inform,im looking for a restaurant in the west park of town that serves australian food
request,whats their address
affirm,uh yes can i find a restaurant in the east part of town that serves chinese
inform,it doesnt matter
request,area
request,phone number
inform,thai
inform,cheap
request,address
thankyou,thank you good bye
reqalts,how about asian oriental type of food
inform,im looking for a restaurant in the center
inform,any
inform,doesnt matter
request,post code
inform,looking for a restaurant that serves corsica food in any area
affirm,yes
request,whats its address
inform,i want expensive food in the east part of town
inform,im looking for a restaurant in the south part of town
inform,afghan food
reqalts,how about indian food
inform,international food
inform,can i find something in the west part of town
inform,vietnamese
inform,uh indian
inform,persian
inform,i dont care is there any north part of town
inform,indian
thankyou,thank you
request,whats the address
inform,any
inform,dont care
inform,expensive
reqalts,how about portuguese food
reqalts,is there anything ele
affirm,yea
reqalts,how about vietnamese
ack,kay
inform,cheap
reqalts,how about gastropub type food
request,type of food do they serve
inform,a indian restaurant
request,may i have the address and post code
inform,french food
inform,south
request,what is price range
affirm,yes
request,what is the address
reqalts,uh anything else
inform,eritrean food
thankyou,thank you good bye
request,address
inform,the north part of tow
thankyou,thank you good bye
request,what is the address and phone number
bye,good bye
inform,i do not care
reqalts,okay how about modern european food
affirm,yes
inform,find a restaurant serving cuban food
inform,north
confirm,is there a indian restaurant in the south part of town
inform,im looking for a moderately
inform,uh cheap restaurant serving scandinavian food
request,and the address
thankyou,thank you good bye
request,whats the address and area
request,post code
request,okay may i have the address
affirm,yes that serves british food
inform,food
inform,cheap
request,whats its post code
thankyou,thank you good bye
thankyou,thank you good bye
ack,okay just pick one for me then
inform,center
request,may i have the address and the type of food
reqalts,is there anything else
thankyou,thank you goodbye
inform,it doesnt matter
inform,moderate
request,whats the address
inform,expensive
request,and the phone number
inform,i dont care
thankyou,thank you good bye
inform,any
request,may i have the address and post code
inform,expensive restaurant tuscan food
request,can i get the address phone number and post code
request,phone number
inform,what about expensive food
inform,italian
thankyou,thank you good bye
inform,im looking for a moderately priced restaurant in the
request,the phone number
inform,in the south part of town
request,address
reqalts,how about italian
confirm,is it hungarian food
inform,expensive restaurant
inform,north part of town
request,address
request,phone number
reqalts,what about portuguese food
request,may i have he phone number please
thankyou,thank you good bye
request,what about the phone number
reqalts,is there anything else
request,phone number
reqalts,anything else
inform,im looking for a moderately priced restaurant in the south of town
reqalts,anything else
inform,the west
inform,im looking for a restaurant that serves thai food
inform,i want a european restaurant in the center part of town
thankyou,thank you good bye
request,address
confirm,is there a thai restaurant in the west of town
request,area
thankyou,thank you goodbye
inform,moderate priced
inform,italian food
inform,dont care
thankyou,thank you good bye
request,what is the phone number
inform,west
request,the address
request,may i have the address
inform,moderate
request,what is the phone number
thankyou,thank you good bye
inform,its a restaurant in the south of town that serves italian food
inform,dont care whats the phone number
inform,south part of town
thankyou,thank you good bye
thankyou,thank you goodbye
inform,i dont care
request,what is the phone number
inform,i want a restaurant in any area that serves vietnamese food
confirm,does it serve spanish food
affirm,yes
inform,i dont care
reqalts,kay how about indian food
affirm,yes
inform,seafood
request,and what type of food do they serve
inform,im looking for a cheap restaurant
inform,im looking for african food
reqalts,anything else
negate,no
inform,in the west of town
inform,i dont care
thankyou,thank you good bye
inform,im looking for a cheap restaurant in the north
request,whats the address
request,whats the phone number
request,phone number
thankyou,thank you good bye
negate,no singaporean
inform,middle
request,phone number
inform,im looking in the south of the town
inform,that serves japanese food
inform,dont care
reqalts,is there anything else
inform,can i have an expensive restaurant
inform,class over
inform,corsica food
bye,good bye
affirm,right
reqalts,what about in any area
inform,id like a cheap restaurant in the east part of town
inform,im looking for a restaurant in the west part of town that serves jamaican food
request,what is the address
reqalts,anything else
request,the phone number
inform,traditional food
inform,the centre
inform,european
inform,catalonia food
thankyou,thank you good bye
inform,north
inform,it doesnt matter
inform,i dont care
inform,mediterranean
reqalts,is there anything else
negate,no in the south part of town
request,the address
inform,find me a restaurant serving italian food
affirm,yes
inform,im looking for a restaurant in the center of town serving german food
request,and whats the post code
request,and mail postal code
inform,gastropub food
request,phone number
inform,i want a cheap restaurant that serves cuban food
thankyou,thank you good bye
inform,european
thankyou,thank you good bye
reqalts,is there a restaurant serving vietnamese food
inform,i dont care
inform,asian oriental
request,address
inform,any
inform,restaurant in any area
inform,i want a polynesian restaurant in the north part of town
inform,russian food
inform,any
inform,could i have a restaurant in the south part of town that serves unusual
thankyou,unintelligible thank you goodbye
inform,im looking for an expensive restaurant in the south part of town
inform,restaurant south part of town international food
thankyou,thank you good bye
inform,restaurant in the south
inform,id like a restaurant that serves asian food
inform,i dont care
request,whats the phone number for that place
request,phone number <noise>
request,phone number please
thankyou,thank you goodbye
inform,moderately priced restaurant in the north part of town
request,phone number
request,type of food
thankyou,thank you good bye
request,address and post code
reqalts,anything else
thankyou,thank you good bye
confirm,is there a gastropub
inform,dont care
reqalts,anything else
request,phone number
reqalts,how about korean type food
thankyou,thank you good bye
inform,what asian oriental type of food
inform,moderately priced restaurant
thankyou,thank you good bye
bye,very good thank you good bye
reqalts,what about british
request,price range
inform,north
thankyou,thank you goodbye
inform,any area
thankyou,thank you good bye
inform,dont care
thankyou,thank you good bye
thankyou,thank you good bye
request,what is the address and phone number
inform,could i have a restaurant in the center
inform,european
inform,south
inform,expensive
inform,looking for an expensive restaurant in the east part of town
inform,id like an indian restaurant
request,phone
inform,in the north part of town
inform,modern european
request,whats the address
request,what is the address and phone number
bye,okay good bye
thankyou,thank you good bye
inform,i dont care
request,post code
inform,cantonese food
thankyou,thank you goodbye
request,phone number
inform,moderate
thankyou,thank you good bye
request,and the address
inform,lebanese
inform,unintelligible east
affirm,correct
request,a post code
request,phone number
request,phone number
reqalts,anything else
negate,no
inform,dont care
thankyou,thank you good bye
inform,steak house
affirm,yes
inform,any
thankyou,thank you goodbye
inform,i need a cheap restaurant in the north part of town
inform,im looking for a restaurant serving asian oriental food
inform,a cheap restaurant in the north part of town
affirm,yes
inform,korean food
thankyou,thank you good bye
thankyou,thank you good bye
request,may i have the address
inform,oriental
thankyou,thank you good bye
inform,dont care
request,address
inform,turkey food
inform,kosher food
inform,italian
thankyou,thank you good bye
request,whats the address
inform,venetian
inform,im looking for thai food
thankyou,thank you good bye
request,post code
inform,north part of town
inform,the north part of town
inform,cantonese
reqalts,what about british
inform,serving european food
inform,afghan
thankyou,thank you good bye
inform,moderate
inform,im looking for an expensive restaurant in the south part of
inform,im looking for a moderately priced restaurant in the west part
reqalts,is there anything else
inform,center
request,type of food
affirm,yes
request,what is the address and phone number
request,whats the phone number
request,can i get the phone number and price range
inform,im looking for expensive welsh food
inform,im looking for a restaurant that serves tuscan food
inform,i dont care
reqalts,how about portuguese
inform,bistro food
reqalts,how about portuguese
request,what is the address
inform,south
inform,cheap
inform,north american
request,what is the type of food
request,whats the address
bye,good bye
request,and whats the postcode
inform,any area
inform,looking for a restaurant in west part of town serving cantonese
inform,food
request,what is the type of food
inform,malaysian food
thankyou,thank you good bye
request,what is the phone number
request,could i have their address and phone number please
inform,russian food
thankyou,thank you good bye
request,post code
inform,west part of town
thankyou,thank you goodbye
inform,i need a moderately priced restaurant in the north part of town
inform,i wanted an expensive restaurant
inform,im looking for a restaurant in the south part of town that serves malaysian food
inform,moderate
thankyou,thank you good bye
thankyou,thank you good bye
affirm,yes
inform,im looking for an indian restaurant in the
inform,i dont care
inform,korean
inform,center
inform,turkish food
inform,romanian food
thankyou,okay thank you good bye
request,uh could you repeat the phone number
request,whats the address and phone number
negate,no i would like a cuban restaurant
thankyou,thank you good bye
thankyou,thank you good bye
inform,mexican food
request,can i have the address
inform,west
inform,moderate
inform,chinese food
affirm,yes
reqalts,how about british food
request,the address and phone number
inform,modern european food
affirm,yes
request,uh whats the phone number
request,what is the phone number and address
request,and whats the phone number
inform,international food in the east part of town
inform,any area
inform,im looking for an expensive restaurant in the east part of town
thankyou,thank you good bye
inform,eritrean
request,phone number
thankyou,okay thank you good bye
thankyou,thank you good bye
inform,polynesian food
bye,unintelligible good bye
inform,the east part of town
request,phone number
inform,moderate
request,phone number
request,could i have the phone number
inform,jamaican food
request,phone number
thankyou,thank you good bye
thankyou,thank you good bye
affirm,yes
inform,doesnt matter
request,can i have the phone number please
inform,caribbean food
request,may i have the address
thankyou,thank you goodbye
request,what kind of food does it serve
thankyou,thank you good bye
reqalts,how about thai food
hello,hello
thankyou,thank you good bye
inform,the center of town
inform,moderately
thankyou,thank you good bye
inform,i dont care
thankyou,thank you good bye
thankyou,thank you good bye
inform,moderately priced
inform,uh south part of town
request,phone number
request,phone number
request,what is the phone number
request,area
inform,north part of town
thankyou,thank you good bye
reqalts,how about mediterranean
inform,i dont care
inform,im looking for a restaurant that serves world food
inform,any part
request,whats the address
inform,i dont care
thankyou,thank you good bye
thankyou,thank you good bye
request,can i have the address please
request,phone number
request,whats the phone number
inform,im looking for restaurants in the east part of town
request,okay and can i get the address
affirm,yes
inform,european
reqalts,how about the west area
request,phone number
thankyou,thank you good bye
thankyou,thank you good bye
hello,hi i would like a cheap restaurant in the north part of town
inform,any
affirm,yes
inform,i dont care
negate,no
inform,lebanese food in the center of town
inform,doesnt matter
inform,i would like traditional food in the south part of town
inform,im looking for a cheap restaurant that serves vietnamese food
request,whats the phone number
thankyou,thank you goodbye
inform,korean
thankyou,thank you good bye
affirm,yes
inform,i dont care
thankyou,thank you good bye
reqalts,how about french food
thankyou,thank you good bye
thankyou,thank you good bye
thankyou,thank you
request,and what is the address
inform,i want an expensive restaurant in the south part of town
inform,any
inform,spanish
request,phone number
request,phone number
inform,east
thankyou,thank you goodbye
inform,im looking for a restaurant that serves vegetarian food
thankyou,thank you good bye
affirm,yes yes
affirm,yes
inform,south
inform,id like italian food
inform,european now
thankyou,okay thank you good bye
thankyou,okay and thank you and good bye
thankyou,thank you good bye
inform,i am looking for a moderately priced restaurant in the
inform,i dont care
inform,um im looking for a moderately priced restaurant in the south part of town
inform,indian food
request,area
inform,i dont care
inform,south
inform,european food
inform,expensive
inform,restaurant in the center serving turkish food
reqalts,what about expensive
inform,christmas food
reqalts,anything else
confirm,does it serve chinese food
inform,north
inform,spanish food
inform,spanish food
inform,vietnamese food
reqalts,another please
inform,oriental
inform,ah scottish food
request,phone number
inform,expensive
request,whats the address
affirm,yes
negate,no
affirm,right
inform,korean
inform,in the east part of town
reqalts,how about vietnamese food
request,what is the area
inform,indian food in the west part of town
inform,north town
inform,high priced
inform,food
thankyou,thank you good bye
inform,any kind
inform,gastropub
inform,im looking for an expensive restaurant in the south part of town
inform,east part of town
request,can i get the address and phone number
thankyou,thank you goodbye
thankyou,thank you good bye
request,address
request,what is the post code
inform,is modern european food any good
inform,east
request,and what is the address please
inform,french food
request,phone number
reqalts,how about french food
inform,dont care
inform,vietnamese food
reqalts,uh okay how about indian food in the east part of town
thankyou,thank you good bye
thankyou,thank you good bye
request,and whats their phone number
request,whats the post code
request,whats the type of food
inform,indonesian food
thankyou,thank you goodbye
inform,japanese food
inform,im looking for a cheap restaurant in the north part of town
inform,expensive restaurant
request,and what about the phone number
thankyou,thank you good bye
request,whats the address
inform,moderately priced
inform,i dont care
request,what area is it in
affirm,yes
request,area
request,whats the post code
request,uh whats the address
inform,i want to find a restaurant in the north part of town
reqalts,is there a restaurant that serves indian food
inform,the type of food is lebanese
inform,i dont care
inform,cuban food
request,post code
bye,alright thank you good bye
request,may i have the phone number and address
inform,im looking for a restaurant in the center part of town
request,phone number
reqalts,how about asian oriental
negate,no
request,may i have the address
request,what is the address
deny,wrong
inform,i dont care bye
request,what is the address
inform,im looking for a restaurant in the east part of town that serves c
reqalts,anything else
request,may i have the address and post code
inform,any
inform,thai type food
request,whats its address
inform,chinese food
request,address
inform,scandinavian
reqalts,how about british type food
reqalts,how about italian food
inform,indian
request,phone number
request,okay can i get the address
request,can i get the phone number and address
request,what type of food do they serve
request,what is the address of prezzo
affirm,yes
reqalts,is there anything else
inform,any food
inform,italian
affirm,yes
inform,serves halal food
request,may i have the address
request,whats the phone number
thankyou,thank you good bye
affirm,yes
thankyou,thank you
request,and what area is it in
inform,i dont care
request,and what is the post code again
inform,im looking for thai food
inform,any
inform,indian
inform,thai
thankyou,thank you good bye
reqalts,are there any other expensive restaurants in the east part of town
request,phone number
reqalts,how about italian food
request,what is the phone number and post code
thankyou,thank you good bye
request,address
reqalts,is there anything else
affirm,correct
inform,i need a restaurant in the east part of town that serves world food
thankyou,thank you good bye
inform,greek
inform,turkish
inform,airatarin
request,address
request,phone number
inform,european food
affirm,uh yes i would like a restaurant in the south
reqalts,how about indian food
inform,moderate
request,phone number and post code
inform,uh the center
inform,<noise> im looking for moderately priced in the north part of cleveland ohio
inform,what is there in the north
inform,i dont care
request,what is the address
thankyou,thank you good bye
affirm,yes
negate,no the north
request,phone number
request,phone number
inform,i want to find a cheap restaurant
inform,british food
inform,what ever
inform,im looking for a restaurant in the north part of town serving malaysian food
request,the phone number
thankyou,thank you good bye
inform,south
request,what is the address
affirm,yes
thankyou,thank you
affirm,yes
inform,greek food east part of town
inform,basque food
inform,south side
thankyou,thank you good bye
thankyou,thank you good bye
request,what is the phone number
request,what is the address
inform,greek food
inform,cheap
thankyou,thank you good bye
request,address and phone number
inform,french food
inform,asian food
thankyou,thank you good bye
inform,you said chinese food
request,address
inform,italian food
inform,food
inform,cheap
request,could i get the address please
request,address phone number and post code
thankyou,thank you good bye
inform,indonesian
inform,uh it does i dont care
request,what type of food
inform,i dont care
affirm,yes
inform,cheap price range
request,whats the address
inform,any
affirm,yes
thankyou,thank you
inform,i want italian food
request,what is the address phone number and post code
request,phone number
inform,i dont care
request,phone number
inform,im looking for cheap food in the north of town
thankyou,thank you good bye
reqalts,what about spanish type of food
inform,european
inform,cheap restaurant in the south part of town
bye,good bye
thankyou,thank you good bye
inform,asian food
request,address
thankyou,thank you good bye
request,what type of food is it
inform,any
inform,vietnamese
request,what is the address
request,what is the address
request,what kind of food does it serve
inform,any price range
request,what is its address
inform,i would like to find a cheap restaurant
request,uh phone number
inform,australian
thankyou,thank you good bye
request,and the phone number
request,okay and price range
inform,i dont care
inform,south
request,phone number
inform,vietnamese
inform,vegetarian food in the east part of town
thankyou,thank you good bye
inform,moderately priced
inform,any part of town
inform,expensive restaurant
inform,italian
inform,european food
inform,doesnt matter
reqalts,how about vietnamese food
request,what is the post code
inform,im looking for an italian restaurant in the east part of town
request,what is the phone number
thankyou,thank you good bye
inform,italian
request,address phone number post code
request,what type of food
inform,romanian
request,phone number area
inform,i need a moderately priced restaurant that serves caribbean food
request,what is the phone number
confirm,is there a greek restaurant
inform,can i get tuscan foo
inform,i would like to find a restaurant in the east part of town that serves italian
thankyou,thank you good bye
bye,okay thank you and good bye
thankyou,thank you good bye
inform,is there one that serves creative food
request,phone number and area
inform,i would like an expensive restaurant
request,uh whats the address
request,address
affirm,right
affirm,uh yes im looking for a restaurant that serves afghan food
request,whats the address
inform,expensive restaurants
affirm,yes
reqalts,anything else
inform,expensive
inform,any kind of food
inform,turkish food
inform,cheap restaurant in the north
request,may i have the post code
inform,moderate
inform,any type of food
thankyou,thank you good bye
request,what is the price range
thankyou,thank you
inform,jamaican
request,post code
thankyou,thank you good bye
inform,i dont care
thankyou,okay thank you
request,may i have the address and price range please
request,phone number
request,the area
inform,find something in the north part
thankyou,okay thank you good bye
inform,i dont care
request,phone number
inform,i need a restaurant in the west part of town that serves european food
reqalts,how about a turkish restaurant anywhere
inform,the south part
bye,bye
reqalts,how about korean food
reqalts,how about chinese food
inform,restaurant
inform,im looking for a restaurant in any area
request,what type of food
request,what kind of food does it serve
inform,i do not care about the price range im just looking for a restaurant in the center that serves korean food
negate,no
inform,any
inform,the turkiesh
reqalts,okay how about european food
thankyou,okay thank you good bye
thankyou,thank you goodbye
thankyou,thank you good bye
request,can i get the number
request,what is the phone number
inform,for a cheap restaurant in the south part of town
inform,im looking for a cheap restaurant in the north part of town
thankyou,thank you good bye
request,whats their address
inform,lebanese
request,what is the phone number
inform,doesnt matter
affirm,yes
inform,italian
negate,no
thankyou,thank you
request,can i have their phone number please
thankyou,can i okay thank you
affirm,yes
affirm,yes in the south part of town
inform,east
request,the phone number
request,whats the address
inform,the south part
request,what area is it located
inform,it doesnt matter
inform,how bout european
request,address
thankyou,good bye thank you
confirm,is it moderate priced
request,phone number
inform,i dont care
affirm,yes
inform,im looking a restaurant in the east part of town
inform,east
inform,i dont care
inform,basque food
thankyou,thank you good bye
request,breath what type of food is it
thankyou,thank you good bye
affirm,yes
reqalts,how about european food
inform,north
request,address
inform,african food
inform,um asian oriental restaurant
request,whats the address
inform,turkish food
request,perfect may i have the address
request,phone number
reqalts,how about chinese food
thankyou,thank you good bye
inform,gastropub food
inform,cheap
inform,expensive restaurant
request,uh does it serve
request,what is the phone number
inform,the center of town
inform,um dont care
affirm,yeah a cheap restaurant serving international food
request,what kind of food is that
inform,south part of town
inform,european food
thankyou,thank you good bye
request,area
thankyou,thank you
inform,looking for a cheap restaurant in the north part of town
inform,moderately priced catalan food
request,whats the address and post code
inform,uh i want a cheap restaurant and it should be in the north part of town
thankyou,thank you good bye
thankyou,thank you good bye
request,area
reqalts,okay what about european
reqalts,anything else
thankyou,thank you good bye
inform,the west part of town
request,and can i have the post code
thankyou,thank you good bye
thankyou,thank you good bye
inform,east
inform,i dont care
request,can i have the phone number
reqalts,is there anything else
reqalts,is there any thing else
request,and post code
inform,find asian oriental
request,okay what is the phone number and area of the venue
request,can i have the address
request,phone number
affirm,uh yes im looking for an expensive restaurant and it should be in the east part of town
inform,about portuguese
request,may i have the address and phone number
inform,north part of town
affirm,yes
inform,brazillian
negate,no cheap restaurant in the south part of town
affirm,yes
affirm,yes
inform,mediterranean
request,phone number
affirm,yeah
inform,creative food
request,what kind of food do they have there
request,can i have the address and phone number please
inform,austrian
reqalts,how about a restaurant in the east part of town that serves indian food
affirm,right
inform,an expensive restaurant in the south part of town
reqalts,how about portuguese
thankyou,thank you good bye
inform,italian
confirm,does it serve thai food
inform,i want a cheap restaurant in the north part of town
request,can i have the address of the venue
request,address
request,address
inform,i do not care
request,type of food served
request,and the address
inform,thai
inform,is there an expensive
request,can i have the phone number
negate,no
reqalts,how about british food
thankyou,thank you good bye
thankyou,thank you good bye
thankyou,thank you good bye
request,address
inform,any
request,where is the address
request,their phone number
reqalts,how about in the center
thankyou,thank you good bye
inform,any area
inform,british
request,post code
affirm,yes in the west part of town
request,address
thankyou,thank you goodbye
inform,caribbean food
thankyou,thank you good bye
request,whats the phone number
inform,any
thankyou,thank you good bye
inform,im looking for a restaurant in the center that serves turkish food
inform,i want to find a restaurant in the west part of
inform,change that to any price range
request,phone number
inform,international
inform,food
affirm,yes can i have a vegetarian restaurant in the east part of town
inform,eritrean food
reqalts,what about chinese type of food
request,whats the phone number
inform,doesnt matter
affirm,yes serving cuban food
reqalts,is there a restaurant serving thai food
request,what is their address
inform,south
inform,i dont care
request,phone number
inform,moderate
inform,im looking for something moderate
thankyou,thank you good bye
request,what is the type of food
request,what is the signature dish
thankyou,thank you goodbye
request,what type of food do they serve
inform,any kind
inform,moderate
thankyou,thank you good bye
thankyou,thank you good bye
request,address
inform,moderate
inform,cheap
thankyou,thank you good bye
request,whats the price range
inform,korean
reqalts,how about american food
inform,expensive restaurant east part of town
reqalts,how about chinese
request,phone number
request,what is the phone number
request,phone number
thankyou,thank you good bye
request,phone number
inform,south
request,can i have its phone number
inform,any area
inform,im looking for a moderately priced restaurant
inform,korean food
request,what is the phone number
inform,swiss food
inform,dont care
affirm,yes
inform,<noise> it doesnt matter
inform,expensive
request,what type of food
request,could i have the phone number and address please
inform,cheap restaurant serving scandinavian food
negate,no international
reqalts,how about thai
reqalts,is there another one
inform,british food
affirm,yes
thankyou,thank you good bye
inform,um im looking for a cheap restaurant
inform,spanish food
request,location
reqalts,oh is there anything else
thankyou,thank you good bye
inform,expensive
reqalts,how about a moderately priced restauran
reqalts,is there a restaurant that serves indian food
thankyou,thank you good bye
thankyou,thank you good bye
inform,<noise> im looking for a moderately priced restaurant
inform,seafood
inform,it doesnt matter
inform,okay uh forget that then can i get a restaurant serving italian food
inform,dont care
thankyou,thank you good bye
inform,i am looking for a moderately priced restaurant in the west part of town
inform,any kind
inform,modern european
thankyou,<noise> thank you goodbye
inform,italian
request,whats the phone number
inform,west
request,what type of food do they serve
inform,korean
reqalts,is there anything else
thankyou,thank you goodbye
thankyou,thank you good bye
inform,okay uh how bout turkish
request,address and phone number
thankyou,thank you good bye
inform,i want to find a cheap restaurant
inform,west
request,whats the phone number
reqalts,i dont care is there anything else
inform,vietnamese food
request,what type of food
request,can i get the phone number
inform,moderate
request,may i have its address
reqalts,is there anything else
request,and the price range
request,what type of food
inform,moderate
inform,west
inform,modern european
request,phone number
negate,no
inform,it doesnt matter
inform,dont care
reqalts,how about portuguese food
request,phone number
inform,doesnt matter
negate,no there is no such venue how about portuguese food
request,whats the address
inform,im looking for french food
request,address
request,and the phone number
affirm,uh yes
affirm,correct
request,address
request,phone number
request,phone number
inform,expensive
thankyou,thank you
inform,the west part of town
request,whats the phone number
thankyou,thank you good bye
request,whats the address
inform,im looking for air tran food in the south part of town
thankyou,thank you good bye
inform,food
inform,i dont care
request,phone number
inform,expensive
inform,italian food
inform,turkish type food
request,address
inform,european restaurant
inform,thai food
inform,european food
inform,i am looking for catalin food
thankyou,thank you good bye
request,what is the phone number
inform,im looking for a restaurant in the east part of town that serves australian
inform,expensive
request,phone number
thankyou,thank you good bye
request,how much does it cost
inform,it doesnt matter
thankyou,thank you good bye
request,and their phone number
inform,i want to find a restaurant
inform,change that to mediterranean food
inform,looking for a moderately priced restaurant in the east part of town
inform,looking for a restaurant in the north part of town serving bra
request,address
request,what part of town
request,the phone number
inform,is there any place that serves italian food
inform,moderate restaurant east part of town
negate,no caribbean
negate,no english food
affirm,right
thankyou,thank you goodbye
thankyou,thank you goodbye
inform,im looking for italian food
request,can i have his phone number
reqalts,is there anything else
request,alright do you have the phone number for that one
inform,north
request,can i get the post code please
request,and the address
inform,expensive australian restaurant
negate,no
inform,any fine
inform,im looking for a moderately priced restaurant with catalan food
thankyou,thank you good bye
reqalts,anything house
request,whats their address and phone number
inform,im looking for a restaurant in the south part of town serving jamaican food
inform,i dont know
inform,any
ack,well take that one
inform,unusual
inform,spanish restaurant
reqalts,how about mediterranean food
request,whats the address
inform,can i have the corsica
inform,it does not matter
inform,i dont care
request,what is the phone number
reqalts,anything else
thankyou,thank you goodbye
thankyou,thank you good bye
inform,i am looking for belgium food
inform,indian
request,could i have its number
inform,okay i want indian
inform,i dont care
affirm,yes
inform,can i have a moderately priced restaurant
inform,bistro food
affirm,yes
inform,dont care
inform,im looking for indian food in the east part of town
bye,good bye
request,and the phone number
inform,british
request,post code
reqalts,is there anything else
inform,moderately
inform,eritrean food
thankyou,thank you good bye
request,type of food
inform,uh i want a restaurant that serves international food
inform,the south part of town
inform,moderately priced restaurant in the south part of town
inform,moderately priced restaurant serving indian food
request,great whats the address and phone number
request,whats the address
inform,south
reqalts,um how about thai food
affirm,yea
inform,christmas
inform,down town
inform,i dont care
reqalts,how about spanish food
inform,i need a restaurant in the west part of town that serves crossover food
request,post code
thankyou,thank you good bye
inform,irish food <noise>
reqalts,anything else
inform,any part of town
negate,no
inform,canapes
inform,i would like to find a cheap restaurant in the south part of town
ack,okay um
inform,any area
request,phone number
reqalts,how about italian food
request,whats the address
request,whats the price range
negate,no air tran good
thankyou,thank you goodbye
reqalts,how about asian oriental type of food
request,can i have the address
negate,no pan asian food
thankyou,thank you good bye
thankyou,thank you good bye
request,whats the address
request,what is the phone number
inform,i dont care
inform,moderately priced restaurant
reqalts,how about portuguese
request,address
request,post code
inform,north
thankyou,thank you good bye
thankyou,thank you
thankyou,okay thank you good bye
inform,im looking for a restaurant in the south part of town serving
affirm,right
inform,doesnt matter
request,what is the address
inform,im looking for a restaurant in the east part of town
request,phone number
inform,im looking for world food
request,what is the phone number and address please
inform,food
bye,bye
request,what is the telephone number
request,what type of food
inform,expensive romanian
inform,looking for a cheap restaurant in the west part of town
reqalts,is there anything else
inform,im looking for a restaurant that serves vietnamese food
thankyou,thank you good bye
inform,moderately priced
inform,could i have a cheap restaurant
inform,mediterranean
request,post code
thankyou,thank you good bye
reqalts,how about indian food
request,address
inform,id like a restaurant in the west part of town
reqalts,okay how about asian oriental
thankyou,thank you good bye
request,phone number
inform,im looking for an expensive restaurant that serves greek food
request,address
request,whats the phone number
inform,east
inform,south
inform,i would like a cheap restaurant in the north part of town
request,okay show me the address
request,what is the price range
inform,im looking for a moderately priced restaurant in the west part of town
inform,canape
request,phone number
request,address
request,post code
request,phone number
inform,german food
inform,okay uh spanish food
inform,is there an indian restaurant the east of town
inform,im looking for a restaurant in the east part of town that serves indian food
inform,doesnt matter
request,phone number
inform,cheap
thankyou,thank you good bye
inform,im looking for a turkish restaurant
inform,it doesnt matter
inform,doesnt matter
thankyou,thank you
request,and the phone number
inform,indian
request,okay whats the price range
request,may i have the phone number
request,address
inform,any
inform,chinese
request,may i have the phone number and post code
inform,asian oriental
request,what is the phone numbere
inform,west part of town
inform,creative food
bye,good bye
request,um whats the price range
inform,moderate
inform,doesnt matter
request,what kind of food does it serve
request,can i have the address of that
request,address
inform,french food
reqalts,is there anything else
thankyou,thank you good bye
inform,south
thankyou,thank you good bye
inform,fucking west
inform,i want to find a restaurant in the center that should serve belgian food
inform,in the west
reqalts,is there anything else
inform,i dont care <noise>
inform,any food
request,whats the address
thankyou,thank you goodbye
inform,im searching for turkish food
inform,world food
thankyou,thank you good bye
inform,moroccan
request,whats the address
thankyou,thank you
inform,north
inform,id like a restaurant in any area that serves vegetarian food
request,could i have the phone number please
inform,east
request,may i have the address and phone number
request,phone number
negate,no
inform,british food
thankyou,thank you good bye
inform,i want a cheap restaurant that serves european food
inform,im looking for moderate priced restaurant in the west
request,what is the address
inform,i want chinese food
bye,good bye
thankyou,thank you good bye
inform,british
request,may i have the address please
thankyou,thank you good bye
request,phone number
inform,cheap restaurant in th east part of town
request,phone number
request,phone number
inform,i dont care
request,and the phone number
repeat,again please
inform,i need a restaurant that serves canape
request,telephone number
inform,i want a restaurant in the moderate price range
affirm,yes please can i have the address and the price range of the restaurant please
reqalts,how about british food
inform,moderately priced
request,the address
inform,cheap
inform,russian
request,can i have the address
inform,modern european
thankyou,thank you good bye
inform,i dont care
request,what is the phone number
request,what is the address
thankyou,thank you good bye
thankyou,thank you good bye
request,post code
inform,east
inform,expensive
inform,north
bye,good bye
affirm,yes
inform,i dont care
thankyou,thank you good bye
request,address
inform,what about in the center of town
inform,dont care
hello,hi i want a restaurant
thankyou,thank you goodbye
thankyou,thank you good bye
inform,looking for a cheap restaurant serving portuguese food
bye,good bye
reqalts,another one
inform,eritrean food
request,whats the phone number
restart,start over
inform,i dont care
thankyou,thank you
inform,english
reqalts,what about the west part of town
bye,good bye
thankyou,thank you good bye
inform,id like a international restaurant in the north part of town
request,phone number
request,whats the address
request,may i have the phone number
inform,looking for a restaurant in the west part of town
request,what type of food
negate,no
request,okay and what area
inform,uh it doesnt matter
request,tell me the address
inform,and the north
inform,center
inform,im looking for a moderately priced restaurant that serves european food
thankyou,i know thank you goodbye
request,and whats their address
request,phone number
affirm,yes
inform,i dont care
request,what is the phone number
thankyou,thank you goodbye <noise>
request,what is the phone number
inform,shit served swiss food
inform,thai food
inform,any
inform,any part
